Дата,Авангард-Агро. 01,АВТОВАЗ. 03,АгроКомплекс. 01,АгроКомплекс. БО-01,Аптечная сеть 36.6. 02,Атомэнергопром. 06,Балтийский берег. 01,Башнефть. 01,Башнефть. 02,Башнефть. 03,Башнефть. 04,Башнефть. 06,Башнефть. 07,Башнефть. 08,Башнефть. 09,Башнефть. БО-01,Башнефть. БО-05,Буровая компания Евразия. 01,ВБД ПП. 02,ВБД ПП. 03,ВБД ПП. БО-01,ВБД ПП. БО-02,ВБД ПП. БО-03,ВБД ПП. БО-06,ВБД ПП. БО-07,ВБД ПП. БО-08,Виктория-Финанс. БО-01,Газпром Капитал. 04,Газпром Капитал. 05,Газпром Капитал. 06,Газпром нефть. 03,Газпром нефть. 04,Газпром нефть. 08,Газпром нефть. 09,Газпром нефть. 10,Газпром нефть. 11,Газпром нефть. 12,Газпром нефть. БО-05,Газпром нефть. БО-06,Газпром. 08,Газпром. 09,Газпром. 11,Газпром. 13,Газпром. БО-21,ГАЗ-финанс. 01,ГИДРОМАШСЕРВИС. 02,ГИДРОМАШСЕРВИС. 03,Гражданские самолеты Сухого. 01,Гражданские самолеты Сухого. БО-01,Гражданские самолеты Сухого. БО-02,Гражданские самолеты Сухого. БО-03,Группа Джей Эф Си. 01,Группа Разгуляй. БО-16,Группа Черкизово. 01,Группа Черкизово. БО-03,Группа Черкизово. БО-04,Детский мир. 01,Дикси  - Финанс. 01,ЕвразХолдинг Финанс. 01,ЕвразХолдинг Финанс. 02,ЕвразХолдинг Финанс. 03,ЕвразХолдинг Финанс. 04,ЕвразХолдинг Финанс. 05,ЕвразХолдинг Финанс. 07,завод Арсенал. 04,Завод Ремпутьмаш. 01,ИКС 5 ФИНАНС. 01,ИКС 5 ФИНАНС. 04,ИКС 5 ФИНАНС. БО-01,ИКС 5 ФИНАНС. БО-02,ИКС 5 ФИНАНС. БО-03,ИРКУТ. 03,ИРКУТ. БО-01,ИРКУТ. БО-04,Иркутскэнерго. 01,Иркутскэнерго. БО-01,ИТЕРА ФИНАНС. 01,КАМАЗ. БО-01,КАМАЗ. БО-02,КАМАЗ. БО-03,Квадра (ТГК-4). 01,Кокс. 02,Кокс. БО-02,КОМОС ГРУПП. 01,КОМОС ГРУПП. БО-01,Кубаньэнерго. 01,Кузбассэнерго-Финанс. 01,Кузбассэнерго-Финанс. 02,ЛЕНТА. 02,ЛЕНТА. 03,Ленэнерго. 02,Ленэнерго. 03,Ленэнерго. 04,Ленэнерго. БО-01,Лукойл. 03,Лукойл. 04,Лукойл. БО-01,Лукойл. БО-02,Лукойл. БО-03,Лукойл. БО-04,Лукойл. БО-05,Лукойл. БО-06,Лукойл. БО-07,Лукойл. БО-18,Лукойл. БО-19,Лукойл. БО-20,Магнит. 01,Магнит. БО-01,Магнит. БО-02,Магнит. БО-03,Магнит. БО-04,Магнит. БО-05,Магнит. БО-06,Магнит. БО-07,Мечел. 02,Мечел. 04,Мечел. 05,Мечел. 13,Мечел. 14,Мечел. 15,Мечел. 16,Мечел. 17,Мечел. 18,Мечел. 19,Мечел. БО-01,Мечел. БО-02,Мечел. БО-04,Мечел. БО-05,Мечел. БО-11,Мечел. БО-12,Микояновский мясокомбинат. 02,Микояновский мясокомбинат. БО-01,Мир мягкой игрушки. 01,Мираторг Финанс. БО-01,Мираторг Финанс. БО-03,ММК. 18,ММК. 19,ММК. БО-01,ММК. БО-02,ММК. БО-03,ММК. БО-04,ММК. БО-05,ММК. БО-06,ММК. БО-07,ММК. БО-08,Московская объединенная энергетическая компания (МОЭК). 01,Мосэнерго. 01,Мосэнерго. 02,Мосэнерго. 03,Мосэнерго. БО-02,МОЭСК. 01,МОЭСК. БО-01,МОЭСК. БО-03,МРСК Урала. БО-01,МРСК Центра и Приволжья. БО-01,МРСК Центра. БО-01,МРСК Юга. 02,ННК-Актив (бывш. НК Альянс). 03,ННК-Актив (бывш. НК Альянс). 04,ННК-Актив (бывш. НК Альянс). 06,ННК-Актив (бывш. НК Альянс). БО-01,НОВАТЭК. БО-01,НОВАТЭК. БО-02,НОВАТЭК. БО-03,НОВАТЭК. БО-04,Новолипецкий металлургический комбинат. 07,Новолипецкий металлургический комбинат. 08,Новолипецкий металлургический комбинат. БО-01,Новолипецкий металлургический комбинат. БО-02,Новолипецкий металлургический комбинат. БО-03,Новолипецкий металлургический комбинат. БО-04,Новолипецкий металлургический комбинат. БО-05,Новолипецкий металлургический комбинат. БО-06,Новолипецкий металлургический комбинат. БО-07,Новолипецкий металлургический комбинат. БО-11,Новолипецкий металлургический комбинат. БО-12,Новолипецкий металлургический комбинат. БО-13,Новопластуновское. 01,НПК Уралвагонзавод. 01,НПК Уралвагонзавод. 02,НПК Уралвагонзавод. БО-01,НПК Уралвагонзавод. БО-02,НПО Сатурн. 02,НПО Сатурн. 03,ОАО DOMO. БО-01,ОАО DOMO. БО-02,Обувьрус. 01,ОГК-2. 01,ОГК-6. 01,ОКЕЙ. 02,ОКЕЙ. БО-04,ОКЕЙ. БО-05,ОМЗ. 05,ОМЗ. 06,ОПК ОБОРОНПРОМ. 01,ОПК ОБОРОНПРОМ. 02,ПО УОМЗ. 04,Разгуляй-Финанс. 03,Разгуляй-Финанс. 04,Разгуляй-Финанс. БО-01,Разгуляй-Финанс. БО-02,Разгуляй-Финанс. БО-03,Роснефть. 04,Роснефть. 05,Роснефть. 06,Роснефть. 07,Роснефть. 08,Роснефть. 09,Роснефть. 10,Роснефть. БО-02,Роснефть. БО-05,Роснефть. БО-06,Роснефть. БО-07,Роснефть. БО-08,Роснефть. БО-09,Роснефть. БО-10,Роснефть. БО-18,Роснефть. БО-19,Роснефть. БО-20,Роснефть. БО-21,Роснефть. БО-22,Роснефть. БО-23,Роснефть. БО-25,Роснефть. БО-26,РусГидро. 01,РусГидро. 02,РусГидро. 07,РусГидро. 08,РусГидро. 09,Русская Аквакультура (бывш. Русское море). БО-01,Русское Море (АО). 01,РуссНефть. 01,Северсталь. БО-01,Северсталь. БО-02,Северсталь. БО-04,Сибирская Аграрная Группа. 02,СИБМЕТИНВЕСТ. 01,СИБМЕТИНВЕСТ. 02,Силовые машины. 02,Синергия. 03,Синергия. БО-01,СОЛЛЕРС. 02,СОЛЛЕРС. БО-02,Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-5. 01),Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-6. 01),Т Плюс (бывш. Волжская ТГК). 01 (ранее ТГК-9. 01),Татнефть. БО-01,ТВЗ. 03,ТГК-1. 01,ТГК-1. 02,ТГК-1. 03,ТГК-1. 04,ТГК-2. БО-02,ТД Копейка (ОАО). 02,ТД Копейка (ОАО). 03,ТД Спартак-Казань. БО-01,ТМК. 03,ТМК. БО-01,Трансмашхолдинг. 02,Трансмашхолдинг. БО-01,Транснефть. 01,Транснефть. 03,Транснефть. БО-01,Транснефть. БО-02,Транснефть. БО-03,Тюменьэнерго. 02,УК ГидроОГК. 01,УМПО. 03,Фортум (ТГК-10). 01,ФСК ЕЭС. 04,ФСК ЕЭС. 06,ФСК ЕЭС. 07,ФСК ЕЭС. 08,ФСК ЕЭС. 09,ФСК ЕЭС. 10,ФСК ЕЭС. 11,ФСК ЕЭС. 12,ФСК ЕЭС. 13,ФСК ЕЭС. 15,ФСК ЕЭС. 18,ФСК ЕЭС. 19,ФСК ЕЭС. 21,ФСК ЕЭС. 22,ФСК ЕЭС. 24,ФСК ЕЭС. 25,ФСК ЕЭС. БО-01,ХК Металлоинвест. 01,ХК Металлоинвест. 02,ХК Металлоинвест. 03,ХК Металлоинвест. 05,ХК Металлоинвест. 06,ЧТПЗ. 01,ЧТПЗ. 03,ЧТПЗ. БО-01,Энел Россия (бывш. Энел ОГК-5). 01,Энел Россия (бывш. Энел ОГК-5). БО-01,Энел Россия (бывш. Энел ОГК-5). БО-02,Энел Россия (бывш. Энел ОГК-5). БО-15,Энел Россия (бывш. Энел ОГК-5). БО-18,Югинвестрегион. БО-01,Якутскэнерго. 02,Якутскэнерго. БО-01,ЯТЭК (бывш. Якутгазпром). БО-01
12.10.2012,0,0,120.27,0,0,111.25,0,140.23,140.28,140.28,115.56,0,0,0,0,134.7,0,121.62,0,108.82,136.7,136.6,136.64,120.94,122.85,136.7,0,0,0,0,100.69,137.2,115.87,116.12,117.64,115.6,0,100.57,100.56,0,111.34,151.18,0,0,0,117.09,0,104.81,125.32,141.76,137.99,0,149.77,0,133.94,0,123.08,0,105.82,146.23,105.87,146.68,124.73,124.69,0,139.36,121.52,125.03,102.38,0,0,0,108.31,0,162.25,99.02,133.39,128.83,114.3,103.8,0,0,130.55,0,114.22,0,118.79,127.32,0,0,0,0,140.07,0,0,126,0,0,0,0,0,130.64,130.65,0,0,0,0,107.42,107.33,107.36,107.36,107.81,135.61,105.09,120.53,124.14,129.77,101.42,101.9,103.95,102.84,113.43,116.28,115.08,134.16,107.46,112.57,100.92,100.92,100.92,119.81,0,0,113.5,0,0,0,127.88,0,0,108.18,101.71,115.68,113.62,112.97,113.57,0,99.26,137.75,0,0,105.39,0,0,0,0,105.79,119.28,125.52,123.85,115.21,122.29,0,0,0,105.97,0,134.8,128.03,127.98,107.24,148.4,108.23,138.11,0,0,0,120.96,130.47,110.7,0,0,0,126.05,0,0,135.8,0,0,0,0,0,0,130.06,135.61,0,148.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.9,136.77,0,0,0,136.99,0,0,0,115.81,115.75,0,173.4,173.35,0,111.62,101.5,131.7,141.43,141.61,107.59,110.61,103.77,0,96.45,117.44,122.49,109.58,0,0,0,0,0,141.35,0,109.14,142.37,111.06,0,0,0,0,0,0,0,0,103.22,133.02,103.03,133.78,103.01,133.86,136.93,122.02,142.51,129.74,115.01,0,116.13,0,102.38,0,106.01,0,0,106.01,105.27,0,137.48,144.68,0,0,0,127.3,119.26,0,0,108.6,0
19.10.2012,0,0,122.19,0,0,112.69,0,142.51,142.58,142.58,116.93,0,0,0,0,136.54,0,123.34,0,110.21,100.07,99.97,99.52,122.46,124.37,100.07,0,0,0,0,101.07,99.67,117.65,117.7,118.9,117.25,0,101.94,101.96,0,112.73,153.32,0,0,0,119.16,0,106.35,126.9,143.89,139.56,0,152.21,0,135.52,0,125.38,0,107.6,148.09,107.6,147.44,126.34,126.8,0,140.99,123.67,126.51,104.21,0,0,0,110.08,0,166.38,100.28,134.98,130.33,115.9,104.37,0,0,132.02,0,116.05,0,120.33,126.14,0,0,0,0,141.65,0,0,125.23,0,0,0,0,0,132.35,132.35,0,0,0,0,108.87,108.87,108.95,108.87,109.34,137.09,106.66,122.59,126.4,100.92,103.38,103.79,105.54,105.48,114.11,117.89,114.21,135.73,109.34,114.71,102.58,102.58,102.58,122.28,0,0,115.41,0,0,0,129.3,0,0,109.74,103.24,117.13,114.88,114.51,114.79,0,99.45,139.67,0,0,107.13,0,0,0,100.68,107.69,121.15,127.22,125.55,117.57,123.65,101.37,101.11,101.36,107.71,0,136.62,129.71,129.71,109.15,150.47,109.81,139.5,0,0,0,100.98,132.16,112.45,0,0,0,127.59,0,0,138.26,0,0,0,0,0,0,131.64,137.14,0,150.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.43,138.3,0,0,0,139.38,0,0,0,117.55,117.56,0,108.77,108.67,0,113.15,103.9,134.65,143.18,100.04,110.41,113.6,105.03,0,106.91,118.67,123.95,111.04,0,0,0,0,0,143.16,0,110.19,144.24,112.99,0,0,0,0,0,0,0,0,104.56,134.69,104.57,135.71,104.55,135.41,138.49,122.64,143.84,131.42,116.74,0,117.76,0,104.31,0,107.96,0,0,107.84,107.05,0,139.01,147.11,0,0,0,129.01,120.48,0,0,110.17,0
26.10.2012,0,0,124.11,0,0,114.12,0,144.96,144.98,145,117.61,0,0,0,0,138.13,0,125.1,0,111.71,100.09,99.99,99.54,123.97,125.88,100.09,0,0,0,0,101.26,102.24,119.23,119.31,121.15,119.08,0,103.33,103.33,0,114.12,155.96,0,0,0,121.09,0,107.88,128.48,100.74,100.3,0,153.89,0,137.12,0,127.3,0,109.32,150,109.27,150,127.69,128.3,0,100.23,123.65,127.95,105.87,0,0,0,111.9,0,168.75,101.74,136.61,132.05,117.7,106.49,0,0,133.61,0,118.37,0,123.53,82.74,0,0,0,0,100.9,0,0,128.65,0,0,0,0,0,134.12,134.12,0,0,0,0,110.52,110.5,110.5,110.4,111.52,99.94,107.99,123.97,100.43,103.58,105.34,106.11,107.86,107.84,117.69,119.5,116.34,137.26,111.26,115.61,104.74,104.74,104.74,124.65,0,122.27,116.86,0,0,0,131.62,0,0,111.11,104.61,118.61,116.42,115.98,100.17,0,99.64,141.58,0,0,108.71,0,0,0,102.16,109.24,123.02,127.39,126.75,119.15,125.08,102.52,102.77,102.72,109.26,0,138.45,131.38,131.38,110.4,152.61,111.15,141.42,0,0,0,101.96,133.86,114.02,0,0,0,129.12,0,0,140.62,0,0,0,0,0,0,133.23,98.78,0,99.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.88,99.88,0,0,0,141.78,0,0,0,119.32,119.3,0,111.23,111.29,0,114.68,105.73,136.6,145.21,102.09,111.17,114.99,106.33,0,108.37,119.86,125.4,112.49,0,0,0,0,0,100.72,0,116.34,146.11,114.67,0,0,0,0,0,0,0,0,105.95,136.13,105.94,137.24,105.88,137.24,139.94,124.28,101.28,132.88,118.26,0,119.66,0,105.67,100.44,109.39,0,0,109.34,108.78,0,100.66,148.98,0,0,0,130.51,121.79,0,0,111.8,0
02.11.2012,0,0,126.03,0,0,112.93,0,147.13,147.1,147.1,120.19,0,0,0,0,139.97,0,126.71,0,113.14,100.11,100.01,99.56,125.49,127.4,100.11,0,0,0,0,101.51,101.82,120.82,120.81,122.51,119.66,0,104.45,104.7,0,115.45,157.99,0,0,0,123.22,0,109.41,130.08,102.47,101.89,0,155.99,0,138.7,0,128.93,0,111.15,101.47,111.12,102.44,129.41,129.52,0,101.86,125.17,131.41,107.67,0,0,0,113.71,0,171.72,103.2,138.24,133.83,119.44,108.44,0,0,134.75,0,118.47,0,122.67,83.91,0,0,0,0,102.53,0,0,130.03,0,0,0,0,0,135.88,135.77,0,0,0,0,111.98,112.1,111.98,112.03,113.11,101.32,110.76,125.29,102.77,110.15,107.16,107.21,107.95,108.05,116.62,120.02,117.68,138.82,113.14,117.17,106.9,106.9,106.9,126.82,0,125.15,118.53,0,0,0,131.92,0,0,112.36,106.03,119.98,117.71,117.45,101.39,0,99.84,143.45,0,0,110.28,0,0,0,103.83,111.65,124.91,129.18,128.46,120.49,126.51,104.27,104.27,104.27,110.8,0,140.28,133.06,132.96,112.13,0,112.6,143.29,0,0,0,102.93,135.72,115.58,0,0,0,130.66,0,0,141.98,0,0,0,0,0,0,134.81,100.32,0,102.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.98,101.06,0,0,0,143.79,0,0,0,121.2,121.22,0,113.67,113.64,0,116.22,107.55,138.86,100.51,103.76,112.75,117.11,107.91,0,109.83,121.09,126.86,113.95,0,0,0,0,0,102.12,0,113.03,147.98,116.66,0,0,0,0,0,0,0,0,107.07,100.14,107.19,98.93,107.37,98.93,101.55,125.71,103.02,134.33,119.34,0,121.42,0,107.35,101.9,111.23,0,0,111.12,110.29,0,102.19,151.86,0,0,0,132.22,123,0,0,113.34,0
09.11.2012,0,0,128,0,0,116.17,0,149.45,149.45,149.45,121.78,0,0,0,0,141.37,0,128.12,0,114.59,100.13,100.03,99.58,127,128.91,100.13,0,0,0,0,101.9,103.14,122.42,122.33,124.75,121.65,0,106.09,106.07,0,116.63,160.58,0,0,0,125.14,0,110.95,131.66,104.24,103.7,0,99.8,0,140.29,0,128.63,0,112.75,104.1,112.8,104.35,131.02,131.13,0,103.49,126.7,130.94,109.97,0,0,0,115.77,0,174.69,104.65,139.87,135.55,121,111.11,0,0,136.35,0,120.07,0,124.22,86.08,0,0,0,0,104.56,0,0,131.47,0,0,0,0,0,137.5,137.4,0,0,0,0,113.56,113.68,113.61,113.56,114.52,101.61,111.27,126.71,104.62,112.31,109.08,107.98,108.55,110.48,118.23,121.63,119.66,0,114.76,119.45,109.05,109.05,109.05,128.98,0,128.02,119.71,0,0,0,133.25,0,0,113.74,107.49,121.35,119.16,119.07,102.61,0,99.14,145.36,0,0,111.76,0,0,0,106.44,113.2,127.61,131.79,132.64,123.4,127.88,105.68,105.88,105.72,112.43,0,142.09,134.62,134.63,113.16,0,114.19,144.75,0,0,0,103.91,137.54,117.26,0,0,0,132.19,0,0,143.32,0,0,0,0,0,0,136.39,101.85,0,103.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.05,102.85,0,0,0,146.58,0,0,0,122.97,122.94,0,115.95,116.23,0,117.75,109.37,140.77,103.17,103.99,113.97,117.51,109.18,0,111.28,122.38,128.32,115.41,0,0,0,0,0,103.92,0,114.68,149.85,118.65,0,0,0,0,0,0,0,0,108.82,101.58,108.57,100.46,108.8,100.46,103.11,127.34,104.7,135.94,121.61,0,123.14,0,108.85,103.45,112.73,0,0,112.92,112.08,0,103.73,153.83,0,0,0,133.6,124.36,0,0,114.87,0
16.11.2012,0,0,129.86,0,0,116.11,0,151.74,151.72,151.77,123.51,0,0,0,0,143.44,0,129.73,0,116.01,100.15,100.05,99.6,128.52,130.43,100.15,0,0,0,0,102.09,101.73,123.95,123.52,126.46,123.51,0,107.44,107.44,0,117.92,162.99,0,0,0,127.29,0,112.48,133.18,105.97,105.07,0,102.49,0,100.76,0,132.19,0,114.52,107.17,114.63,106.01,132.73,134.24,0,105.12,128,132.26,111.1,0,0,0,117.43,0,177.67,106.44,141.5,137.27,122.7,113.12,0,0,136.63,0,122.61,0,125.76,89.1,0,0,0,0,106.19,0,0,132.97,0,0,0,0,0,139.23,139.27,0,0,0,0,115.14,115.26,115.19,115.14,116.19,103.7,113.11,128.14,106.78,114.46,110.5,109.99,111.21,111.4,117.78,123.24,120.63,0,116.67,121.15,111.21,111.21,111.21,131.15,0,130.9,121.64,0,0,0,0,0,0,115.4,109.01,122.7,120.34,120.55,103.83,0,99.33,147.33,0,0,114.2,0,0,0,107.22,113.85,128.75,132.82,134.34,124.27,129.48,107.36,107.42,107.42,114.06,0,143.91,136.42,136.32,114.79,0,115.63,101.84,0,0,0,104.89,139.33,119.27,0,0,0,133.73,0,0,147.64,0,0,0,0,0,0,137.97,103.39,0,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.48,104.48,0,0,0,148.97,0,0,0,124.84,124.76,0,118.23,118.82,0,119.29,111.19,143.03,104.05,106.52,115.75,119.13,111.05,0,112.74,123.66,129.78,116.87,0,0,0,0,0,105.74,0,116.02,151.83,120.29,0,0,0,0,0,0,0,0,109.94,103.02,109.94,102.05,110.38,102.05,104.66,129.16,106.31,137.55,122.22,0,124.66,0,110.6,105,114.59,0,0,114.64,113.52,0,105.26,156.38,0,0,0,135.24,125.92,0,0,116.45,0
23.11.2012,0,0,131.77,0,0,117.55,0,154.08,154.12,154.07,125.33,0,0,0,0,145.3,0,131.34,0,117.36,100.17,100.07,99.62,130.03,131.94,100.17,0,0,0,0,102.43,107.54,125.73,125.7,128.16,125.28,0,108.81,108.89,0,119.61,165.76,0,0,0,129.56,0,114.02,134.76,107.69,106.75,0,105.26,0,102.66,0,133.82,0,116.27,108.13,116.17,108.42,134.49,135.85,0,106.75,129.53,133.98,113.18,0,0,0,119,0,180.64,107.6,0,139,124.48,115.13,0,0,140.08,0,124.21,0,127.3,96.75,0,0,0,0,107.42,0,0,134.37,0,0,0,0,0,140.99,141.03,0,0,0,0,116.73,116.73,116.73,116.81,117.66,105.18,115.04,130.1,108.94,116.62,112.42,110.92,112.26,112.11,119.39,124.85,123.12,0,118.93,121.57,113.37,113.37,113.37,133.32,0,133.78,123.32,0,0,0,0,0,0,117.07,110.48,124.35,122.35,122.18,105.05,0,100.52,149.14,0,0,115.19,0,0,0,106.37,115.41,130.62,135.36,136.04,126.13,130.82,109.32,109.32,109.26,115.75,0,145.77,138.1,137.97,116.73,0,117.04,103.75,0,0,0,105.87,141.1,120.92,0,0,0,135.26,0,0,150.01,0,0,0,0,0,0,139.55,107.67,0,108.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.01,106.01,0,0,0,151.35,0,0,0,126.63,126.63,0,120.92,121.12,0,120.82,113.01,144.67,105.83,108.73,117.48,120.77,112.34,0,103.32,125.25,131.23,118.32,0,0,0,0,0,107.3,0,117.37,153.48,121.84,0,0,0,0,0,0,0,0,111.45,104.45,111.31,103.58,111.87,103.13,106.21,131.3,108.36,139.31,123.74,107.66,126.68,0,112.62,106.86,116.51,0,0,116.17,115.66,0,106.79,158.57,0,0,0,136.96,127.36,0,0,118.08,0
30.11.2012,0,0,133.69,0,0,118.99,0,156.31,156.36,156.41,127.07,0,0,0,0,146.86,0,132.95,0,118.85,100.18,100.08,99.63,131.55,133.46,100.18,0,0,0,0,102.63,108.91,127.33,127.36,129.87,126.84,0,110.19,110.18,0,120.69,168.58,0,0,0,131.52,0,115.55,136.34,109.42,108.33,0,107.56,0,104.29,0,135.45,0,118.02,110.32,118.04,109.72,136.52,136.46,0,108.38,132.67,135.37,115.29,0,0,0,120.38,0,106.32,109.06,0,141.58,126.1,117.4,0,0,97.24,0,125.79,0,132.85,99.58,0,0,0,0,109.55,0,0,135.78,0,0,0,0,0,142.65,142.8,0,0,0,0,118.46,118.46,118.38,118.36,119,107.07,116.99,131.57,110.4,118.78,111.85,112.39,114.33,115.52,123.5,123.9,122.45,0,121.02,126.78,115.53,115.53,115.53,135.48,0,136.65,124.76,0,0,0,0,0,0,118.53,111.87,125.73,123.78,123.83,106.26,0,101,151.47,0,0,116.88,0,0,0,111.18,116.96,132.49,136.46,135.78,128.3,132.46,110.67,110.89,110.82,117.42,0,147.58,139.66,139.66,119.01,0,118.57,105.27,0,0,0,106.85,142.83,122.6,0,0,0,136.79,0,0,152.35,0,0,0,0,0,0,141.14,109.21,0,110.43,0,0,0,0,0,108.33,108.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.55,107.55,0,0,0,153.7,0,0,0,128.48,128.45,0,123.65,123.65,0,122.36,115.04,148.19,107.5,110.25,118.92,123.15,113.57,0,104.78,126.45,132.69,119.78,0,0,0,0,0,109.21,0,118.62,155.66,124.3,0,0,0,0,0,0,0,0,112.68,105.62,112.78,105.21,112.81,105.21,107.27,133.38,109.85,141.15,126.27,110.07,128.41,0,114.7,108.41,118.42,0,0,118.29,117.32,0,108.33,161.16,0,0,0,138.54,128.92,0,0,119.61,0
07.12.2012,0,0,135.61,0,0,120.42,0,158.66,158.69,158.66,128.82,0,0,0,0,102.02,0,134.56,0,120.21,100.2,100.1,99.65,133.06,134.97,100.2,0,0,0,0,104.91,108.68,128.91,128.91,131.68,128.33,0,111.55,111.55,0,122.37,170.91,0,0,0,133.5,0,117.09,137.92,111.1,110.04,0,108.6,0,106.76,0,94.23,0,119.86,112.33,119.93,111.63,96.25,90.69,0,110.01,134.2,98.21,116.83,0,0,0,122.63,0,109.3,110.56,0,143.31,127.85,118.41,0,0,99.82,0,127.36,0,128.84,102.65,0,0,0,0,110.93,0,0,100.24,0,0,0,0,0,144.36,144.56,0,0,0,0,120.04,116.01,119.96,119.89,120.88,108.55,118.91,132.93,112.75,116.22,113.76,109.08,116.41,116.41,83.04,83.63,124.06,0,123.02,128.23,117.68,117.68,117.68,137.65,0,139.53,126.91,0,0,0,0,0,0,119.98,113.38,127.11,125.17,125.42,107.48,0,101.41,102.19,0,0,118.61,0,0,0,112.8,118.51,134.66,138.54,137.81,130.08,133.78,112.6,112.52,112.52,119.11,0,0,141.3,141.29,120.19,0,120.07,107.18,0,0,0,107.82,144.6,124.43,0,0,0,98.47,0,0,154.71,0,0,0,0,0,0,101.58,110.74,0,111.95,0,0,0,0,0,110.32,110.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.08,109.08,0,0,0,156.1,0,0,0,130.35,130.36,0,126.21,126.17,0,123.89,116.86,150.05,109.53,111.65,120.51,124.13,115.16,0,106.24,127.82,134.15,121.24,0,0,0,0,0,110.91,0,118.16,157.53,126.11,0,0,0,0,0,0,0,0,114.05,107.33,114.2,107.34,114.5,107.64,109.12,135.81,111.81,142.64,128.21,111.7,130.14,0,116.46,110.01,119.99,0,0,119.98,119.22,0,109.86,0,0,0,0,140.17,130.28,0,0,121.1,0
14.12.2012,0,0,137.73,101.35,0,123.43,0,160.97,160.96,160.97,129.59,0,0,0,0,103.85,0,136.05,0,121.64,100.22,100.12,99.67,134.58,136.49,100.22,0,0,0,0,103.46,112.58,130.43,130.79,133.05,130.01,0,112.91,112.92,0,123.84,174.27,0,0,0,135.95,0,118.62,139.55,112.82,111.52,0,110.73,0,107.87,0,96.46,0,121.49,114.34,121.5,114.27,97.64,98.32,0,111.64,134.22,99.7,118.68,0,0,0,124.62,0,112.27,112.21,0,145.04,129.54,120.47,0,0,100.31,0,128.82,0,130.38,104.32,0,0,0,0,113.11,0,0,101.62,0,0,0,0,0,0,0,0,0,0,0,121.62,117.59,121.54,121.47,122.31,110.22,120.37,98.36,114.73,118.18,115.68,112.64,117.98,117.99,83.84,84.84,83.65,0,124.61,129.46,119.84,119.84,119.84,139.82,0,142.41,127.86,0,102.58,0,0,0,0,121.79,114.86,128.5,126.52,126.94,108.7,0,103.1,103.99,0,0,120.74,0,0,0,114.67,120.07,136.18,97.73,139.51,133.14,135.29,114.23,114.22,114.23,121.09,0,0,142.93,142.88,121.77,0,121.5,109,0,0,0,108.8,145.87,126.04,0,0,0,100.1,0,0,157.05,0,0,0,0,0,0,103.16,112.27,0,113.96,0,0,0,0,0,112.44,112.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.75,111.02,0,0,0,158.54,0,0,0,132.17,132.09,0,128.55,128.43,0,125.42,118.68,152.77,111.29,113.97,123.63,126.2,116.31,0,106.37,129.15,135.61,122.7,0,0,0,0,0,112.73,0,120.96,160.29,128.08,0,0,0,0,0,0,0,0,115.43,108.33,115.47,109.72,116.34,109.88,110.87,137.44,113.17,101.8,129.94,114.26,131.96,0,119.08,111.47,121.67,0,0,121.75,120.95,0,111.4,0,0,0,0,141.78,131.64,0,0,122.73,0
