Date;A2A.MI;ANIM.MI;ATL.MI;AZM.MI;BMED.MI;BMPS.MI;BP.MI;BPE.MI;BZU.MI;CNHI.MI;CPR.MI;ENEL.MI;ENI.MI;EXO.MI;FBK.MI;FCA.MI;FNC.MI;G.MI;ISP.MI;IT.MI;LUX.MI;MB.MI;MONC.MI;MS.MI;PMI.MI;PRY.MI;PST.MI;RACE.SW;SFER.MI;SPM.MI;SRG.MI;STM.MI;TEN.MI;TIT.MI;TRN.MI;UBI.MI;UCG.MI;UNI.MI;US.MI;YNAP.MI
18.01.2008;2,99;0,00;26,98;7,71;4,81;0,04;7,91;13,73;16,26;0,00;6,55;6,87;25,00;6,21;0,00;4,66;21,97;31,04;4,93;12,80;17,94;13,70;0,00;2,60;6,55;16,89;0,00;0,00;0,00;3,17;3,60;8,25;15,05;2,03;2,76;16,40;3,57;0,38;0,38;0,00
25.01.2008;2,81;0,00;26,86;7,80;4,58;0,03;7,15;13,63;15,60;0,00;6,37;6,88;23,20;5,48;0,00;4,49;20,73;29,49;4,63;11,93;17,92;12,76;0,00;2,50;6,13;14,82;0,00;0,00;0,00;3,03;3,65;8,36;15,02;2,14;2,89;15,48;3,35;0,34;0,40;0,00
01.02.2008;2,65;0,00;24,28;7,88;4,36;0,03;7,19;13,45;16,03;0,00;5,92;6,37;21,96;5,59;0,00;4,20;19,51;28,89;4,36;11,64;18,20;12,77;0,00;2,45;6,01;14,30;0,00;0,00;0,00;3,03;3,44;8,46;14,02;2,03;2,79;15,16;3,13;0,34;0,40;0,00
08.02.2008;2,75;0,00;24,97;8,02;4,43;0,03;7,30;13,58;16,03;0,00;5,80;6,43;21,76;5,10;0,00;4,39;18,74;28,40;4,45;12,32;19,21;12,82;0,00;2,48;6,00;13,04;0,00;0,00;0,00;3,04;3,56;8,43;12,98;2,02;2,68;15,74;3,21;0,35;0,41;0,00
15.02.2008;2,72;0,00;24,81;7,10;4,09;0,03;6,94;13,21;14,65;0,00;5,50;6,36;21,29;5,39;0,00;3,90;19,90;27,94;4,16;11,80;17,71;12,48;0,00;2,38;5,70;13,19;0,00;0,00;0,00;2,99;3,63;7,97;12,20;1,97;2,87;15,24;2,87;0,33;0,41;0,00
22.02.2008;2,72;0,00;24,98;7,25;3,87;0,03;7,02;13,72;15,96;0,00;5,56;6,34;22,38;5,33;0,00;4,03;19,52;27,81;4,17;11,14;17,81;13,00;0,00;2,35;5,81;13,87;0,00;0,00;0,00;3,25;3,44;8,22;13,56;1,82;2,83;15,45;3,04;0,33;0,42;0,00
29.02.2008;2,75;0,00;24,21;7,82;4,10;0,03;6,48;13,49;16,65;0,00;5,94;6,27;22,70;5,28;0,00;3,87;20,34;28,26;4,11;11,11;18,01;12,93;0,00;2,33;5,98;13,49;0,00;0,00;0,00;3,38;3,51;8,22;12,72;1,72;2,83;14,84;3,04;0,32;0,42;0,00
07.03.2008;2,68;0,00;23,37;7,60;4,14;0,03;6,90;13,26;16,29;0,00;5,86;6,14;22,92;5,38;0,00;3,91;20,57;28,47;4,16;11,44;18,31;12,77;0,00;2,30;5,98;13,75;0,00;0,00;0,00;3,42;3,66;7,99;13,00;1,66;2,79;14,10;3,07;0,33;0,45;0,00
14.03.2008;2,53;0,00;22,87;7,30;3,89;0,03;6,31;12,72;15,48;0,00;5,88;5,97;22,59;5,45;0,00;3,54;20,77;27,70;3,97;12,17;17,41;12,15;0,00;2,19;5,60;14,36;0,00;0,00;0,00;3,34;3,45;7,15;13,56;1,44;2,82;13,74;2,90;0,31;0,41;0,00
21.03.2008;2,41;0,00;22,01;6,79;3,79;0,03;5,90;11,99;15,16;0,00;5,82;5,76;22,11;5,03;0,00;3,51;20,17;27,32;4,13;11,48;16,39;12,32;0,00;2,10;5,50;12,92;0,00;0,00;0,00;3,40;3,43;6,77;14,32;1,39;2,82;13,66;2,80;0,30;0,40;0,00
28.03.2008;2,24;0,00;21,53;6,26;3,70;0,03;5,65;11,13;14,60;0,00;5,52;5,60;20,87;4,76;0,00;3,66;20,63;27,13;4,06;11,03;14,80;12,76;0,00;2,05;5,46;13,24;0,00;0,00;0,00;3,08;3,10;6,55;15,76;1,21;2,80;14,63;3,08;0,29;0,39;0,00
04.04.2008;2,29;0,00;20,62;6,58;3,90;0,03;6,36;12,45;15,67;0,00;5,51;5,78;21,59;4,61;0,00;3,96;20,89;28,61;4,20;10,61;15,91;13,14;0,00;2,07;5,87;13,15;0,00;0,00;0,00;3,21;3,23;6,64;15,91;1,32;2,78;15,09;2,69;12,16;0,40;0,00
11.04.2008;2,45;0,00;22,26;6,84;4,25;0,03;6,75;13,49;16,19;0,00;5,93;6,04;22,53;4,69;0,00;4,09;21,34;29,19;4,44;10,89;16,86;13,55;0,00;2,22;5,91;13,85;0,00;0,00;0,00;3,31;3,31;7,26;14,42;1,46;2,73;15,50;2,97;0,36;0,41;0,00
18.04.2008;2,36;0,00;21,94;6,82;4,00;0,03;6,53;12,72;16,13;0,00;6,14;5,96;23,09;5,39;0,00;4,09;21,96;28,97;4,39;11,59;15,96;13,10;0,00;2,25;6,08;14,39;0,00;0,00;0,00;3,36;3,33;6,80;15,77;1,46;2,73;15,01;2,96;0,36;0,40;0,00
25.04.2008;2,25;0,00;23,40;7,20;3,91;0,03;6,73;12,86;17,35;0,00;6,08;6,12;23,84;5,31;0,00;3,91;21,50;29,26;4,52;11,90;16,67;13,37;0,00;2,38;5,85;15,04;0,00;0,00;0,00;3,72;3,24;7,01;16,38;1,45;2,79;15,51;3,02;0,36;0,39;0,00
02.05.2008;2,34;0,00;24,24;7,37;3,87;0,03;6,95;12,26;17,04;0,00;6,13;6,04;24,52;5,24;0,00;4,08;20,99;28,85;4,50;12,36;17,57;14,12;0,00;2,41;5,67;15,05;0,00;0,00;0,00;3,57;3,28;7,41;15,94;1,37;2,81;15,60;3,69;0,36;0,39;0,00
09.05.2008;2,35;0,00;23,21;7,17;3,98;0,02;7,13;13,08;16,77;0,00;11,53;6,08;25,10;5,18;0,00;4,16;21,50;28,76;4,54;12,23;19,00;13,50;0,00;2,31;5,95;15,30;0,00;0,00;0,00;3,50;3,31;7,85;17,57;1,38;2,82;16,16;3,17;0,38;0,39;0,00
16.05.2008;2,35;0,00;23,52;7,01;3,86;0,02;7,16;12,72;17,35;0,00;5,92;5,88;25,40;5,38;0,00;4,10;22,19;28,20;4,27;12,26;18,76;13,06;0,00;2,25;6,04;15,57;0,00;0,00;0,00;3,66;3,36;8,07;16,61;1,34;2,86;15,81;2,97;0,38;0,39;0,00
23.05.2008;2,41;0,00;23,60;7,02;3,86;0,02;7,59;12,44;19,13;0,00;5,90;6,05;26,65;5,47;0,00;4,26;21,44;27,98;4,33;11,63;18,81;13,14;0,00;2,28;5,96;15,68;0,00;0,00;0,00;3,77;3,43;8,57;17,52;1,42;2,82;15,50;2,96;0,31;0,39;0,00
30.05.2008;2,51;0,00;24,89;6,69;3,51;0,02;7,20;11,90;18,41;0,00;6,31;6,17;26,33;5,38;0,00;4,00;19,59;26,29;3,89;11,89;17,31;12,00;0,00;2,11;5,23;16,04;0,00;0,00;0,00;3,68;3,33;8,03;18,43;1,42;2,82;15,04;2,73;0,29;0,36;0,00
06.06.2008;2,61;0,00;25,47;6,57;3,67;0,02;7,09;11,79;18,87;0,00;6,04;6,22;26,18;5,32;0,00;3,98;19,43;26,73;3,94;11,57;17,94;11,95;0,00;2,06;5,24;16,15;0,00;0,00;0,00;3,72;3,40;8,39;19,48;1,42;2,91;15,25;2,83;0,30;0,35;0,00
13.06.2008;2,51;0,00;24,72;6,34;3,29;0,02;6,57;11,37;18,50;0,00;11,90;6,09;25,21;5,34;0,00;3,60;19,48;26,10;3,66;5,13;17,16;11,48;0,00;1,93;5,05;17,00;0,00;0,00;0,00;3,62;3,39;7,86;19,07;1,39;2,92;14,52;2,62;0,30;0,36;0,00
20.06.2008;2,42;0,00;22,68;5,71;3,07;0,02;6,31;10,90;17,52;0,00;5,88;5,85;24,47;5,21;0,00;3,50;18,61;25,97;3,59;10,99;15,97;10,84;0,00;2,01;4,64;18,58;0,00;0,00;0,00;3,46;3,45;7,48;19,44;1,36;2,88;14,20;2,57;0,29;0,33;0,00
27.06.2008;2,41;0,00;22,94;5,83;2,84;0,02;6,26;10,63;16,32;0,00;5,71;5,69;23,53;4,76;0,00;3,27;18,47;24,76;3,39;10,33;15,57;10,67;0,00;1,87;4,29;17,59;0,00;0,00;0,00;3,54;3,36;6,90;20,07;1,25;2,88;13,91;2,53;0,27;0,33;0,00
04.07.2008;2,34;0,00;21,94;5,52;2,70;0,02;6,11;10,08;16,00;0,00;5,53;5,23;23,38;4,88;0,00;2,92;16,29;24,26;3,38;9,69;15,17;10,60;0,00;1,75;4,23;16,79;0,00;0,00;0,00;3,64;3,38;6,72;19,93;1,27;2,83;10,00;2,44;12,08;0,32;0,00
11.07.2008;2,32;0,00;20,58;5,23;2,47;0,02;6,09;9,99;14,49;0,00;5,31;5,10;22,96;4,45;0,00;2,80;16,48;23,63;3,42;9,53;14,44;10,57;0,00;1,70;4,12;16,34;0,00;0,00;0,00;3,49;3,41;6,44;21,56;1,33;2,75;14,16;2,28;0,28;0,31;0,00
18.07.2008;2,23;0,00;19,44;5,00;2,52;0,02;5,96;9,88;12,97;0,00;5,46;4,92;22,40;4,14;0,00;2,66;16,60;22,82;3,28;8,33;13,77;10,28;0,00;1,68;3,97;16,24;0,00;0,00;0,00;3,24;3,34;6,33;22,40;1,29;2,69;13,78;2,24;0,28;0,31;0,00
25.07.2008;2,28;0,00;19,85;5,53;2,69;0,02;6,16;9,64;14,24;0,00;5,13;4,85;21,81;4,07;0,00;2,88;16,43;22,80;3,25;7,61;15,65;10,29;0,00;1,85;4,58;15,45;0,00;0,00;0,00;3,03;3,27;7,30;21,37;1,24;2,59;13,76;2,43;0,30;0,30;0,00
01.08.2008;2,29;0,00;19,37;5,45;2,82;0,02;6,31;9,61;13,86;0,00;5,35;5,12;22,06;4,05;0,00;3,24;18,33;22,59;3,45;8,56;16,14;10,43;0,00;1,94;4,51;16,08;0,00;0,00;0,00;2,99;3,36;7,25;20,31;1,22;2,59;13,79;2,49;0,29;0,31;0,00
08.08.2008;2,31;0,00;19,02;5,16;2,69;0,02;6,38;9,90;13,12;0,00;5,43;5,24;21,28;4,59;0,00;2,94;18,35;22,31;3,40;8,44;15,94;9,25;0,00;1,86;4,55;16,00;0,00;0,00;0,00;3,04;3,31;7,10;19,47;1,13;2,63;14,18;2,41;0,30;0,32;0,00
15.08.2008;2,22;0,00;19,97;5,70;2,96;0,02;7,03;10,97;14,64;0,00;5,35;5,50;21,09;4,32;0,00;3,19;18,61;22,89;3,59;7,70;17,83;9,56;0,00;1,98;4,79;15,38;0,00;0,00;0,00;2,98;3,31;8,20;19,64;1,14;2,62;15,23;2,47;0,31;0,31;0,00
22.08.2008;2,18;0,00;21,22;5,62;2,95;0,02;6,97;11,05;13,81;0,00;6,00;5,35;21,63;4,38;0,00;3,23;19,60;22,86;3,51;8,19;16,80;10,10;0,00;1,95;4,96;15,05;0,00;0,00;0,00;3,02;3,36;8,34;19,15;1,15;2,66;14,89;2,80;0,31;0,32;0,00
29.08.2008;2,05;0,00;20,13;5,47;2,89;0,02;6,89;10,75;13,46;0,00;5,70;5,32;21,72;4,40;0,00;2,99;18,33;22,46;3,24;8,51;16,55;9,42;0,00;1,93;4,73;16,10;0,00;0,00;0,00;3,28;3,36;8,49;16,75;1,09;2,68;14,36;2,27;0,30;0,29;0,00
05.09.2008;2,14;0,00;19,93;5,99;2,95;0,02;7,18;10,77;13,54;0,00;5,76;5,40;22,23;4,05;0,00;2,94;17,83;22,77;3,43;8,04;17,25;9,74;0,00;1,99;4,97;16,00;0,00;0,00;0,00;3,41;3,40;8,96;18,38;1,11;2,63;14,09;2,32;0,30;0,29;0,00
12.09.2008;2,02;0,00;18,81;5,90;3,07;0,02;6,80;10,22;13,36;0,00;5,95;5,09;20,25;4,23;0,00;2,88;18,43;21,95;3,49;8,44;17,44;9,51;0,00;2,00;4,68;16,98;0,00;0,00;0,00;2,89;3,23;8,13;18,70;1,04;2,74;14,07;2,30;0,31;0,28;0,00
19.09.2008;1,99;0,00;19,19;5,97;3,31;0,02;7,00;10,90;12,60;0,00;6,14;5,18;20,90;4,28;0,00;3,04;17,24;22,65;3,65;8,86;17,54;9,91;0,00;1,97;4,71;16,88;0,00;0,00;0,00;3,00;3,30;8,58;16,55;1,11;2,60;13,52;2,36;0,29;0,29;0,00
26.09.2008;1,80;0,00;18,19;6,17;3,21;0,02;6,71;10,08;12,42;0,00;5,99;5,14;20,20;4,24;0,00;3,02;16,42;22,63;3,68;8,81;18,63;9,92;0,00;1,90;4,75;15,43;0,00;0,00;0,00;2,96;3,29;8,61;15,64;1,09;2,58;14,29;2,25;0,28;0,25;0,00
03.10.2008;1,80;0,00;16,57;5,27;3,24;0,02;6,36;9,81;11,36;0,00;5,70;5,20;19,29;3,86;0,00;2,81;16,05;23,63;3,74;8,84;16,80;9,98;0,00;1,79;4,49;14,07;0,00;0,00;0,00;2,83;3,32;7,34;16,68;1,13;2,54;14,00;2,08;0,26;0,26;0,00
10.10.2008;1,71;0,00;16,75;4,58;3,35;0,02;5,69;9,27;10,55;0,00;5,71;5,17;18,39;3,70;0,00;2,37;15,79;22,75;3,65;7,60;15,89;9,56;0,00;1,71;4,47;13,58;0,00;0,00;0,00;2,41;3,47;7,31;12,94;1,07;2,56;13,39;1,94;0,26;0,24;0,00
17.10.2008;1,32;0,00;14,58;4,25;2,87;0,02;4,23;8,18;8,39;0,00;4,98;3,96;13,76;3,16;0,00;1,86;14,54;20,65;2,71;6,86;13,60;8,51;0,00;1,07;3,80;11,27;0,00;0,00;0,00;1,66;3,08;6,47;10,60;0,75;2,45;12,07;1,46;0,24;0,20;0,00
24.10.2008;1,37;0,00;14,74;4,90;3,18;0,02;4,95;8,84;8,71;0,00;5,10;4,48;16,00;2,50;0,00;2,02;14,58;21,09;2,81;7,78;14,95;8,82;0,00;1,37;3,97;11,60;0,00;0,00;0,00;1,57;3,26;6,17;10,19;0,88;2,33;11,74;1,46;0,25;0,20;0,00
31.10.2008;1,41;0,00;16,15;4,90;3,01;0,01;4,41;8,99;8,79;0,00;5,32;4,37;15,41;2,32;0,00;1,63;11,51;19,67;2,46;8,13;14,25;8,73;0,00;1,35;3,90;11,25;0,00;0,00;0,00;1,53;3,18;6,21;9,16;0,86;2,36;9,96;1,17;0,25;0,19;0,00
07.11.2008;1,43;0,00;15,78;4,46;3,02;0,02;5,33;8,86;9,46;0,00;4,97;4,49;18,53;2,19;0,00;1,71;8,77;19,66;2,66;6,68;15,74;8,88;0,00;1,33;4,25;9,20;0,00;0,00;0,00;1,84;3,15;6,41;6,39;0,90;2,27;11,90;1,19;0,24;0,22;0,00
14.11.2008;1,58;0,00;16,10;4,38;3,14;0,02;5,13;9,37;9,79;0,00;5,45;4,73;17,80;2,01;0,00;1,69;10,35;19,96;2,83;7,88;15,88;9,16;0,00;1,42;4,30;9,58;0,00;0,00;0,00;1,94;3,34;6,52;8,15;0,98;2,46;11,61;1,30;0,24;0,24;0,00
21.11.2008;1,58;0,00;15,15;3,50;3,02;0,02;4,48;9,07;9,17;0,00;5,12;4,55;18,04;2,66;0,00;1,57;9,61;19,31;2,26;7,81;14,23;8,95;0,00;1,23;4,10;9,95;0,00;0,00;0,00;1,88;3,30;5,90;8,65;1,02;2,46;11,43;1,25;0,23;0,24;0,00
28.11.2008;1,39;0,00;12,66;2,96;2,95;0,01;3,75;8,63;8,98;0,00;4,85;4,32;15,87;2,26;0,00;1,35;8,80;17,17;2,00;6,83;12,99;8,50;0,00;1,13;3,94;8,30;0,00;0,00;0,00;1,33;3,26;5,07;9,18;0,97;2,45;10,82;1,02;0,20;0,21;0,00
05.12.2008;1,37;0,00;13,89;3,51;3,18;0,02;3,95;8,99;9,36;0,00;4,59;4,22;17,73;2,03;0,00;1,61;9,41;18,96;2,21;7,11;14,59;8,10;0,00;1,20;4,24;7,10;0,00;0,00;0,00;1,53;3,27;5,15;7,98;1,07;2,41;10,11;1,13;0,19;0,22;0,00
12.12.2008;1,25;0,00;13,23;3,27;3,15;0,02;2,66;8,49;9,55;0,00;4,13;3,53;15,39;2,14;0,00;1,41;9,19;17,50;2,01;6,91;14,20;7,52;0,00;1,17;4,03;8,10;0,00;0,00;0,00;1,26;3,21;4,75;7,74;1,01;2,19;11,32;0,95;0,19;0,21;0,00
19.12.2008;1,29;0,00;13,45;3,88;3,11;0,02;2,86;8,31;11,08;0,00;4,15;3,67;17,79;2,27;0,00;1,43;9,77;19,41;2,09;7,14;14,04;8,11;0,00;1,15;4,01;8,10;0,00;0,00;0,00;1,51;3,08;4,82;7,55;1,04;2,27;10,65;1,00;0,19;0,21;0,00
26.12.2008;1,30;0,00;15,18;3,71;3,09;0,02;2,80;8,18;12,06;0,00;4,54;3,85;16,60;2,37;0,00;1,35;10,20;19,94;2,40;7,38;13,35;7,28;0,00;1,19;3,98;8,06;0,00;0,00;0,00;1,45;3,20;4,77;7,56;1,15;2,24;9,73;1,12;0,20;0,20;0,00
02.01.2009;1,25;0,00;14,05;3,70;2,99;0,02;2,73;8,45;11,72;0,00;4,85;3,81;16,21;2,06;0,00;1,27;10,37;19,16;2,34;7,67;12,67;7,23;0,00;1,22;4,09;10,40;0,00;0,00;0,00;1,48;3,12;4,67;7,34;1,15;2,30;9,68;1,05;0,20;0,19;0,00
09.01.2009;1,34;0,00;15,03;3,96;3,07;0,02;2,75;9,08;11,60;0,00;4,80;4,00;17,45;1,83;0,00;1,35;10,81;19,48;2,37;7,79;12,74;7,36;0,00;1,23;4,11;10,70;0,00;0,00;0,00;1,53;3,19;4,77;7,18;1,18;2,32;9,75;1,16;0,20;0,19;0,00
16.01.2009;1,39;0,00;14,74;4,27;3,16;0,02;3,25;9,54;11,12;0,00;4,77;3,85;17,53;1,81;0,00;1,57;11,33;18,75;2,46;8,19;12,88;7,69;0,00;1,28;4,45;10,19;0,00;0,00;0,00;1,64;3,11;4,92;8,15;1,14;2,35;10,60;1,14;0,22;0,20;0,00
23.01.2009;1,29;0,00;13,35;3,81;3,00;0,01;2,66;9,08;9,90;0,00;4,60;3,71;16,79;2,12;0,00;1,31;11,18;18,07;2,31;7,86;11,31;7,42;0,00;1,19;4,00;9,14;0,00;0,00;0,00;1,49;3,17;4,30;8,22;1,06;2,36;9,20;0,98;0,21;0,19;0,00
30.01.2009;1,29;0,00;12,46;3,70;2,93;0,01;2,33;8,27;9,37;0,00;4,41;3,61;16,50;2,13;0,00;1,01;11,58;15,88;2,06;6,64;10,97;6,87;0,00;1,06;3,69;9,58;0,00;0,00;0,00;1,40;3,25;4,03;7,71;1,08;2,41;9,32;0,79;0,19;0,18;0,00
06.02.2009;1,36;0,00;12,62;4,02;3,01;0,01;2,46;8,36;9,80;0,00;4,37;3,78;16,64;2,03;0,00;1,07;12,22;16,30;2,31;6,21;11,05;7,10;0,00;1,17;3,82;10,29;0,00;0,00;0,00;1,51;3,25;4,06;7,84;0,96;2,44;8,72;0,87;0,20;0,18;0,00
13.02.2009;1,45;0,00;13,42;4,02;3,00;0,01;2,43;8,33;9,79;0,00;4,37;4,08;17,52;1,89;0,00;1,28;12,13;16,19;2,25;6,26;11,74;7,24;0,00;1,18;3,90;9,38;0,00;0,00;0,00;1,66;3,26;4,41;7,71;1,09;2,34;8,77;0,85;0,19;0,17;0,00
20.02.2009;1,41;0,00;12,87;4,20;2,96;0,01;2,19;8,18;9,58;0,00;4,34;3,76;17,23;1,94;0,00;1,22;11,96;15,14;2,20;6,86;11,56;7,05;0,00;1,14;3,79;9,96;0,00;0,00;0,00;1,63;3,04;4,39;8,93;1,05;2,48;7,33;0,83;0,18;0,17;0,00
27.02.2009;1,31;0,00;11,94;3,92;2,79;0,01;1,78;7,27;8,00;0,00;4,15;3,66;15,98;2,10;0,00;1,04;11,88;13,03;1,66;6,65;10,88;6,53;0,00;1,07;3,51;8,83;0,00;0,00;0,00;1,53;3,17;3,81;8,52;0,96;2,52;6,97;0,56;0,15;0,17;0,00
06.03.2009;1,14;0,00;11,39;3,95;2,62;0,01;1,67;6,36;7,40;0,00;4,15;3,40;15,86;1,85;0,00;0,99;10,70;11,92;1,81;5,92;10,39;6,42;0,00;0,93;3,52;7,45;0,00;0,00;0,00;1,55;3,12;3,47;7,27;0,97;2,53;6,36;0,64;0,12;0,15;0,00
13.03.2009;0,99;0,00;11,00;3,39;2,09;0,01;1,14;6,00;7,04;0,00;3,92;2,97;12,30;1,65;0,00;1,10;9,92;10,43;1,36;5,98;9,69;5,34;0,00;0,86;3,26;6,29;0,00;0,00;0,00;1,44;3,09;3,11;6,36;0,82;2,38;5,72;0,46;0,10;0,13;0,00
20.03.2009;0,99;0,00;10,30;3,80;2,08;0,01;1,35;8,07;6,79;0,00;4,29;2,90;13,80;6,60;0,00;1,19;9,65;10,71;1,60;6,19;10,15;5,07;0,00;0,91;3,23;6,10;0,00;0,00;0,00;1,54;2,90;3,36;6,50;0,88;2,30;6,58;0,57;0,11;0,13;0,00
27.03.2009;1,11;0,00;11,17;4,00;2,27;0,01;1,36;7,54;7,69;0,00;4,04;3,14;14,29;6,20;0,00;1,28;9,00;11,85;1,75;6,94;10,52;5,77;0,00;1,00;3,26;7,78;0,00;0,00;0,00;1,68;2,99;3,25;7,28;0,91;2,32;7,39;0,77;0,12;0,13;0,00
03.04.2009;1,19;0,00;12,62;4,12;2,62;0,01;1,95;7,72;8,63;0,00;4,30;3,20;14,97;6,41;0,00;1,47;8,99;13,52;2,04;6,73;11,33;6,61;0,00;1,13;3,36;7,74;0,00;0,00;0,00;1,76;3,15;3,82;7,69;0,96;2,40;7,48;0,83;0,11;0,13;0,00
10.04.2009;1,15;0,00;12,69;4,60;2,68;0,01;2,35;7,77;9,40;0,00;4,78;3,09;14,80;7,18;0,00;1,91;9,09;13,34;2,02;6,52;11,98;6,77;0,00;1,09;3,66;7,34;0,00;0,00;0,00;1,76;3,08;4,19;7,44;1,05;2,31;8,38;0,96;0,12;0,13;0,00
17.04.2009;1,18;0,00;13,69;4,94;2,69;0,01;2,36;7,83;9,78;0,00;4,75;3,32;14,76;7,84;0,00;1,89;9,54;13,34;2,08;7,14;12,70;6,86;0,00;1,14;3,72;8,39;0,00;0,00;0,00;1,75;3,02;4,62;8,27;1,02;2,26;8,68;1,06;0,13;0,14;0,00
24.04.2009;1,20;0,00;13,99;5,30;3,22;0,01;2,50;7,81;9,98;0,00;4,93;3,37;14,97;9,24;0,00;2,13;9,68;15,41;2,21;7,50;13,02;7,91;0,00;1,24;3,95;8,82;0,00;0,00;0,00;1,96;2,99;5,11;8,55;1,04;2,31;8,90;1,15;0,16;0,17;0,00
01.05.2009;1,19;0,00;14,69;5,62;3,24;0,01;2,69;7,72;10,27;0,00;5,24;3,37;15,74;10,26;0,00;2,14;9,19;15,48;2,15;7,53;14,07;7,97;0,00;1,18;4,21;8,22;0,00;0,00;0,00;2,02;2,98;4,96;8,82;0,96;2,29;9,28;1,15;0,17;0,17;0,00
08.05.2009;1,25;0,00;14,81;5,35;3,46;0,01;2,77;8,40;11,20;0,00;5,15;3,56;16,45;10,29;0,00;2,09;10,52;15,48;2,28;7,86;14,04;8,78;0,00;1,29;4,28;8,94;0,00;0,00;0,00;2,06;3,00;5,01;9,78;0,96;2,42;10,52;1,18;0,17;0,19;0,00
15.05.2009;1,21;0,00;15,73;6,20;3,66;0,01;3,79;9,36;11,67;0,00;5,40;3,70;17,26;10,66;0,00;2,13;10,95;16,76;2,39;8,39;15,96;8,66;0,00;1,52;4,46;9,73;0,00;0,00;0,00;2,24;3,25;5,04;10,16;0,94;2,46;9,91;1,36;0,18;0,19;0,00
22.05.2009;1,29;0,00;15,74;5,92;3,31;0,01;3,27;9,08;10,66;0,00;5,40;3,60;17,06;11,67;0,00;2,03;10,00;16,00;2,32;8,02;15,37;8,08;0,00;1,34;4,59;9,42;0,00;0,00;0,00;2,22;3,30;4,74;10,31;0,96;2,48;8,94;1,19;0,18;0,17;0,00
29.05.2009;1,32;0,00;16,33;6,65;3,45;0,01;3,29;9,36;10,63;0,00;5,45;3,70;16,76;12,56;0,00;2,17;10,31;15,91;2,43;7,41;14,61;8,53;0,00;1,39;4,20;9,63;0,00;0,00;0,00;2,19;3,11;5,00;10,30;0,99;2,60;9,00;1,15;0,17;0,18;0,00
05.06.2009;1,32;0,00;16,42;6,58;3,48;0,01;3,21;9,63;9,94;0,00;5,59;3,60;17,06;11,71;0,00;2,09;9,98;15,65;2,34;7,42;14,66;8,47;0,00;1,38;4,13;10,11;0,00;0,00;0,00;2,27;3,06;5,21;10,34;0,99;2,56;9,14;1,16;0,16;0,18;0,00
12.06.2009;1,35;0,00;16,37;6,94;3,89;0,01;3,01;9,18;10,70;0,00;5,78;3,60;17,70;11,99;0,00;2,14;10,15;15,82;2,31;7,23;14,95;8,75;0,00;1,32;4,18;10,88;0,00;0,00;0,00;2,44;3,04;5,39;11,30;0,94;2,61;9,05;1,25;0,15;0,19;0,00
19.06.2009;1,34;0,00;16,20;7,20;3,93;0,01;3,10;8,86;10,42;0,00;5,58;3,69;18,04;12,05;0,00;2,18;9,40;15,88;2,32;7,32;14,80;9,37;0,00;1,33;4,14;10,37;0,00;0,00;0,00;2,40;3,10;5,86;10,97;0,97;2,52;9,06;1,26;0,15;0,19;0,00
26.06.2009;1,38;0,00;15,37;6,60;3,62;0,01;2,74;8,54;9,70;0,00;5,57;3,86;17,48;11,90;0,00;1,93;9,40;14,56;2,13;6,91;14,14;8,43;0,00;1,23;4,03;10,20;0,00;0,00;0,00;2,20;3,13;5,55;10,51;0,94;2,50;8,33;1,16;0,14;0,18;0,00
03.07.2009;1,26;0,00;15,41;6,91;3,68;0,01;2,79;8,88;9,95;0,00;5,76;3,48;16,76;9,72;0,00;1,93;9,73;14,56;2,12;6,59;14,67;8,25;0,00;1,19;3,96;9,14;0,00;0,00;0,00;2,15;3,09;5,31;9,15;0,98;2,40;8,63;1,11;0,14;0,17;0,00
10.07.2009;1,27;0,00;16,02;6,84;3,70;0,01;2,99;8,27;9,95;0,00;5,71;3,47;16,87;10,15;0,00;1,96;10,05;14,57;2,13;7,21;15,16;8,36;0,00;1,20;3,96;10,60;0,00;0,00;0,00;2,13;3,11;5,31;9,85;1,00;2,37;8,30;1,13;0,14;0,17;0,00
17.07.2009;1,14;0,00;15,34;6,23;3,37;0,01;2,63;7,54;9,26;0,00;5,88;3,25;15,87;10,03;0,00;1,84;9,86;13,71;2,03;6,93;14,35;8,09;0,00;1,09;3,83;10,18;0,00;0,00;0,00;1,99;3,10;4,99;9,03;0,94;2,33;8,21;1,03;0,14;0,16;0,00
24.07.2009;1,26;0,00;15,82;6,72;3,70;0,01;2,82;7,78;9,70;0,00;5,60;3,42;16,89;9,73;0,00;2,15;9,65;14,76;2,22;6,89;15,46;8,85;0,00;1,18;4,01;10,52;0,00;0,00;0,00;2,21;3,16;5,44;9,13;1,00;2,38;8,84;1,17;0,14;0,17;0,00
31.07.2009;1,26;0,00;16,54;7,20;3,73;0,01;3,02;8,16;10,33;0,00;5,82;3,61;17,23;11,22;0,00;2,13;9,85;15,65;2,35;7,21;16,13;9,23;0,00;1,21;4,17;11,53;0,00;0,00;0,00;2,41;3,15;5,40;9,88;1,05;2,43;8,97;1,25;0,15;0,18;0,00
07.08.2009;1,28;0,00;17,07;7,50;3,98;0,01;3,12;7,86;10,51;0,00;5,83;3,81;16,33;11,41;0,00;2,16;10,29;15,99;2,44;7,39;17,56;9,85;0,00;1,24;4,24;11,68;0,00;0,00;0,00;2,39;3,07;5,35;10,38;1,10;2,45;9,23;1,29;0,16;0,18;0,00
