Date;adidas ;Allianz;BASF;Bayer;Beiersdorf;BMW;Commerzbank;Continental;Daimler;Deutsche Bank ;Deutsche Börse;Deutsche Lufthansa; Deutsche Post;Deutsche Telekom;EON;Fresenius;Fresenius Medical Care;HeidelbergCement;Henkel vz;Infineon Technologies; Linde;Merck;Münchener Rückversicherungs-Gesellschaft;ProSiebenSat1 Media;RWE;SAP;Siemens;thyssenkrupp;Volkswagen vz;Vonovia
22.05.2015;75,2;152;87,9;137,1;83,11;104,8;12,47;218,05;89,7;28,79;74,36;13,325;28,87;16,255;14,05;57,47;78,48;75,72;107,7;11,675;176,35;101,3;175;45,1;22,535;68,02;98,15;24,925;229,95;28,58333
21.05.2015;75,71;152,4;87,98;137,75;83,08;105,35;12,545;218,65;89,97;29,66;74,2;13,405;29,075;16,53;14,13;57,58;78,68;77,04;108,3;11,845;176,5;101,25;175,6;46,85;22,43;68,3;98,31;25,2;230,5;28,62139
20.05.2015;76,33;151,65;87,95;137,25;82,9;106,45;12,65;219,9;89,71;29,65;74,03;13,525;28,79;16,46206;14,21;57,5;78,06;76,35;108,65;11,835;176,7;99,88;175;47,09;22,3;69,19;98,02;25,36;232,6;28,96869
19.05.2015;76,31;152;88,38;137,5;83,7;107,15;12,64;220,9;89,37;29,585;74,28;13,725;28,695;16,43779;14,015;57,19;79,46;76,08;108,65;11,75;177,1;100,55;175,3;47,645;22,115;69,06;97,99;25,61;233,2;29,35405
18.05.2015;75,37;148,8;86,86;133,9;81,82;103,35;12,485;212,85;86,47;28,985;72,15;13,69;28,335;15,95732;13,73;56,4;77,91;75,05;105,9;11,57;174,25;102,25;173,1;46,605;21,655;68,02;96,48;25,645;222,35;28,65945
15.05.2015;74,4;146,95;85,98;130,45;80,61;102;12,54;209,25;85,03;29,045;72,42;13,785;28,145;15,51083;13,73;54,58;76,2;74,83;104,3;11,39;174,3;99,86;172,5;45,89;21,975;67,48;95,88;25,855;215,7;28,39303
14.05.2015;74,75;148,35;86,89;131;81,26;104,6;12,68;213,4;86,57;29,15;72,82;13,88;28,14;15,79717;13,88;54,78;76;75,34;105,15;11,345;175,9;100,4;173,15;46,435;22,285;67,83;96,35;26,3;220,85;28,04573
13.05.2015;73,48;145,15;84,77;128,85;79,3;104,9;12,585;210,1;84,36;28,785;74,66;13,61;27,59;15,53509;13,77;53,58;74,82;73,94;102,5;11,21;173,5;98,64;171,5;45,79;22,185;66,82;94,56;25,585;218,1;27,75552
12.05.2015;73,84;145,5;85,91;130,5;79,96;106,35;12,36;209,75;85,68;28,81;75,8;13,535;28,465;16,11262;13,86;54,13;75,27;74,07;103,45;11,37;176,65;99,07;172,2;46,36;22,735;67,02;95,85;25,57;220,55;27,51764
11.05.2015;74,02;149,35;87,54;132,4;80,77;109,3;12,39;214,7;88,06;29,075;76,25;13,68;29,76;16,36499;14,01;55,08;76,72;74,96;105,25;11,43;178,45;99,53;173,65;47,265;23,255;67,99;96,75;24,865;227,3;28,22651
08.05.2015;73,74;151;88,35;132,75;81,66;109,5;12,325;217,5;88,07;28,865;75,5;13,235;29,965;16,42808;13,99;55,09;76,53;74,49;105,9;11,4;178,55;100,25;174,6;47,225;23,295;67,92;97,11;24,84;232;28,02194
07.05.2015;73,21;147,65;86,13;127,4;79,26;104,6;12,265;210,7;85,25;28,485;74,23;12,82;29,25;15,93306;13,645;53,86;74,94;72,89;104,1;11,275;174,6;97,24;173,35;44,725;22,41;67,18;95,36;24,22;225;26,9848
06.05.2015;73,31;154,2;86,35;126,95;76,81;104,1;11,86;206,65;84,67;28,43;73,52;12,56;29,175;15,99129;13,31374;53,08;74,1;70,46;103,9;10,975;174,35;96,85;173,35;45,315;22,335;66,29;96,85;24,095;220,8;26,7374
05.05.2015;73,88;150,55;85,93;126,45;76,67;106,5;11,845;207,6;85,25;28,19;73,42;12,39;29,095;15,96218;13,22605;53,2;74,24;70,81;102,55;10,755;174,7;96,29;172,1;45,8;22,08;66,75;96,24;24,155;228,5;27,21316
04.05.2015;75,58;154,85;89,24;130,1;78,75;106,75;12,16;211,05;87,55;28,795;74,44;12,67;29,84;16,48147;13,74243;55,42;77,08;70,26;105,6;11,02;178,25;99,66;175,55;46,96;22,615;68,46;98,53;24,48;230,85;28,04573
30.04.2015;73,42;152,6;89,48;129,9;77,96;106,1;12,145;210,65;86,33;28,725;74,31;12,4;29,555;15,99129;13,60116;53,43;75,23;68,85;104,2;10,58;174,8;96,79;174,9;45,89;22,29;67,93;97,51;23,86;231,45;28,60712
29.04.2015;73,38;152,05;89,07;129;77,7;106,35;12,025;213,2;86,14;28,435;72,32;12,43;29,17;16,01556;13,83499;51,34;75,29;68,94;104,45;10,83;173,65;95,95;175,5;45,955;22,525;68,62;97,49;24,035;230,75;29,26366
28.04.2015;76,27;155;92,34;134,4;80,23;109,85;12,175;223,45;88,93;29,025;74,95;12,56;29,96;16,59309;14,20522;53,5;77,59;71,65;108,25;11,37;180,85;101,4;178,75;46,805;23,09;69,81;101,25;24,98;240,3;29,93447
27.04.2015;76,51;158,15;93,7;138,35;81,72;113;12,915;230,3;89,55;30,125;75,14;12,83;30,58;16,81634;14,35624;55,1;80,69;73,41;111,25;11,72;184,65;106,1;182,35;47,535;23,07;70,72;102;24,93;245,45;30,44353
24.04.2015;74,41;156,05;91,39;135,3;80,25;110,45;12,795;224,55;87,16;31,575;74,74;12,28;30,12;16,50573;14,21983;53,96;79,79;72,17;108,3;11,42;180,45;105,15;181,85;47,165;22,69;69,12;99,33;24,32;233,05;29,73466
23.04.2015;73,25;159,65;90,47;134,15;79,47;110,25;12,675;220,95;86,19;31,41;75,54;12,26;29,6;16,16601;13,79602;53,54;78,3;71,41;107,65;11,41;180,75;103,9;190,9;47,38;23,645;68,91;98,28;23,825;228,55;29,6966
22.04.2015;74,42;162,15;91,32;136,45;80,24;110;12,685;223,7;87,49;31,44;76,48;12,37;30,085;16,43779;13,85934;54,86;79,3;72,73;109,6;11,685;185,2;105,3;194,95;47,535;23,875;69,14;99,7;24,38;226,65;29,43969
21.04.2015;75,63;163,3;92,53;137,8;81,71;112;12,4;225,5;87,28;31,015;76,6;12,415;30,43;16,29705;14,03959;55,63;80,27;73,33;110,95;11,68;186,85;106,5;198,8;48,185;24,3;68,94;100,55;24,655;228;29,72038
20.04.2015;74,75;163,85;92,03;136,8;81,37;111,7;12,58;223,5;86,62;31,29;76,25;12,25;30,135;16,25822;14,17599;55,31;79,38;73;109,7;11,5;185,3;105,8;198,75;47,015;24,545;67,41;100,65;24,695;230,8;29,64902
17.04.2015;73,35;161,25;89,18;133,5;80,82;110,4;12,26;220,45;84,81;30,7;75,91;12,2;29,5;15,8457;14,08343;54,04;77,6;72,53;108,1;11,235;183,35;104,9;195,7;46,19;24,24;66,61;98,95;24,32;235;29,63951
16.04.2015;76,03;165,55;91,35;138,95;82,03;112,9;12,565;223,85;86,85;31,73;77,74;12,475;30,405;16,31161;14,26855;55,67;80,36;74,72;110,9;11,565;188,8;108,25;200,05;47,425;25,12;67,74;101,45;25,18;237,65;29,89166
15.04.2015;76,26;168,15;94,86;142,85;82,61;115,4;13,065;226,8;87,35;32,96;78,5;12,675;30,58;16,82605;14,25881;56,25;81,05;76,33;111,85;11,735;192;110;203,25;48,53;25,055;68,76;103,45;25,975;242,7;30,24847
14.04.2015;76,12;168,35;94,84;143,2;82,29;115,15;12,98;224,55;86,93;32,725;78,99;12,81;30,65;16,97164;14,06882;56,52;81,45;75,82;113,05;11,91;191,85;110,05;204,2;48,87;25,07;68,79;102,5;25,615;246,45;30,59101
13.04.2015;76,72;169,5;95,89;145,2;82,84;116,25;13,29;226,45;88,17;33,195;80,15;12,92;30,76;17,08326;14,11266;57,02;81,61;76,37;114,8;11,92;192,95;110,6;205,85;48,925;25,06;69,13;103,65;25,58;248,65;30,77656
10.04.2015;77,21;169,7;96,72;146,2;83,35;117,35;13,205;229,15;88,65;33,09;80,13;12,955;31,08;16,97649;13,95677;57,47;81,95;75,84;115,2;11,805;193,75;111,25;205,3;48,975;25,01;69,05;103,45;25,29;253,2;30,68617
09.04.2015;75,82;166,2;95,02;141,75;82,16;116,2;13,235;225,55;87,29;33;77,84;12,77;30,275;16,8309;13,83012;55,57;79,51;76,09;112,2;11,535;192,9;108,8;203;48,09;24,98;68,1;101,45;24,905;249,6;30,12002
08.04.2015;75;165,35;94;139,9;81,57;113,25;13,25;219,85;85,93;32,935;76,54;12,7;29,82;16,65618;13,74243;55;78;75,1;111,55;11,395;190,4;108,1;202,8;46,85;24,805;67,35;101,15;25,19;244,35;29,73466
07.04.2015;74,55;165,5;95,07;141,2;82,62;114,9;13,24;220,8;87,09;33,145;77,07;12,475;29,86;16,86972;13,91293;55,32;78,8;75,47;111,7;11,475;192;108,05;202,95;46,99;24,995;67,7;102,15;25,35;244,7;29,84408
02.04.2015;74,32;163,5;92,64;138,8;81,37;114,95;13,12;218;87,7;32,77;76,76;12,715;29,105;16,53;13,39168;55;77,68;73,81;109,8;11,195;190,5;105,65;200,9;46,16;24,03;67,07;100,85;24,76;243,8;29,74893
01.04.2015;73,93;163,45;93,25;140,3;80,78;115,5;13,06;219,35;90,15;32,69;76,12;13,05;29,115;16,54456;13,5768;55,31;77,44;73,65;109,1;11,1;191,45;105,8;202;46,045;24,1;67,4;100,95;24,935;244,65;30,10574
31.03.2015;73,69;161,85;92,55;139,95;80,9;116,45;12,85;220,3;89,73;32,36;76,06;13,08;29,095;16,54941;13,52808;55,59;77,46;73,81;109,55;11,13;189,65;104,55;200,75;45,705;23,78;67,53;100,7;24,435;247,85;29,87738
30.03.2015;73,8;162,35;94,3;142,35;82,12;118;13;221,95;90,86;32,385;77,21;13,12;29,37;16,81149;13,63526;56,02;77,67;73,24;110,65;11,285;192,5;106,25;202,35;46,1;24,25;67,36;101,35;24,905;249,9;30,60053
27.03.2015;72,97;160,25;92,07;139,15;81,14;116,1;12,815;215,95;88,47;31,63;75,09;13,05;29,205;16,52515;13,66936;55,43;76,58;72,36;109,2;10,83;188,15;103,4;199,5;44,805;24,07;66,35;100,1;24,29;244,6;30,46256
26.03.2015;71,01;160,1;91,5;138,8;80,34;116,45;12,79;218,3;88,72;31,76;74,3;12,985;29,02;16,63192;13,7473;55,05;75,71;72,16;108,4;10,75;188,05;102,4;199,05;44,575;24,145;65,95;99,86;24,34;243,3;30,54344
25.03.2015;70,43;161,35;90,92;140,35;80,73;114,15;12,9;217,1;87,6;31,91;75,05;13,37;29,31;16,56883;13,93729;54,85;76,27;72,86;108,7;10,91;190,1;103,6;201,25;44,845;24,18;66,06;99,94;24,56;244;30,96686
24.03.2015;71,16;161,9;92,68;142,55;82,01;115,1;13,01;219,85;88,43;32,5;76,03;13,565;29,915;16,66104;13,77166;55,6;77,5;73,03;110,9;11,285;192;105,2;202,8;45,345;23,935;67,6;101,2;24,775;245,3;31,14289
23.03.2015;69,27;160,1;91,45;141,15;81,81;113,75;12,67;218,8;88,7;31,875;75,65;13,78;29,52;16,4572;13,70833;54,99;76,69;72,63;109,9;11,26;191,3;104,6;200,85;45;24,15;66,9;100,45;24,4;240,8;31,01919
20.03.2015;70,3;161,75;92,33;143,95;82,42;116,75;12,605;226;91,51;31,65;75,5;13,97;29,525;16,48632;13,8837;55,51;77,37;73,47;110,3;11,175;193,25;104,95;203,1;45,265;24,595;67,1;100,65;24,5;250,05;31,13337
19.03.2015;70,65;158,45;89,93;142,4;81,9;116,6;12,455;224,85;90,25;31,025;74,35;13,84;29,19;16,23881;13,645;55;77,25;72,67;110,2;11,06;192,95;104,75;198,6;45,925;24,56;66,1;100,95;24,095;248;31,04774
18.03.2015;71;157,9;90,61;142,7;81,95;115,9;12,35;220,55;89,91;30,655;74,78;13,515;29,15;16,25822;13,62551;55,27;77,15;72,03;110,15;11,02;193,85;104,65;198,45;45,685;24,535;65,53;105,35;24,495;244,5;30,85744
17.03.2015;71,48;158,8;91,15;142,6;81,93;121;12,53;226,75;91,71;30,475;74,83;13,36;29,275;16,40382;13,45988;55,09;78,29;71,96;109,6;11,205;193,3;104,4;196,25;45,83;23,67;65,12;104,45;24,57;252,45;30,99065
16.03.2015;72,24;159,95;92,75;145,25;82,67;122,6;12,78;231,35;95,79;30,915;75,02;13,125;29,43;16,68045;13,39168;56,15;79,86;73,16;111;11,305;193,8;105,9;198,65;47,12;23,79;65,49;105,9;25,455;255,2;31,32368
13.03.2015;70,86;155,5;90,53;141,7;80,64;119,95;12,585;225,65;93,1;30,125;73,61;13,04;29,1;16,64648;13,18708;54,6;77,71;71,44;108,65;11,185;188,7;102,6;194,4;46,05;23,555;64,7;103,4;24,92;247,75;31,19998
12.03.2015;71,24;154,5;90;140,25;79,92;118,55;11,995;219,9;92,65;29,695;73;13,045;28,7;16,61736;13,41117;54;76,66;71,38;106,9;10,95;189,15;101,9;193,85;46,245;23,82;63,8;102,2;25,165;241,4;31,01919
11.03.2015;71,36;153,85;90,48;141,1;79,99;119,35;11,995;223,35;92,07;29,94;72,34;13,415;29,725;16,30675;13,68884;53,24;76,29;72,08;105,4;11,28;189,25;101,5;189,45;46,03;23,98;63,75;102,1;25,26;242,25;31,19998
10.03.2015;70,42;150,65;87,4;136,15;78,63;113,7;11,78;215,65;88,7;29,195;70,95;13,04;30,25;15,93306;13,51347;52,44;75,19;69,94;103,9;11,045;185,5;98,14;188,85;44,87;23,675;62,6;99,07;24,61;231,3;30,75277
09.03.2015;71,47;151,55;88,47;136,05;78,84;114,35;11,88;215,75;90,14;29,37;71,27;13,195;30,36;16,33102;13,67423;52,2;74,89;71,31;105,25;10,825;185,9;97,91;187,85;45,18;24,35;63,02;99,58;24,935;232,2;30,69568
06.03.2015;71,97;151,25;88,17;133,65;79,12;115,3;11,865;215;89,92;29,485;72,01;13,085;30,37;16,26793;13,64013;51,8;74,75;71,83;104,9;10,745;186,4;98,36;187,05;44,92;24,3;63,47;99,47;24,65;229,85;31,00016
05.03.2015;71,37;150,75;87,36;133,35;78,57;114,5;11,78;213,8;89,15;29,24;71,83;12,99;30,33;16,24851;13,92267;51,81;74,49;70,57;104,6;10,75;184,1;97,75;187,25;44,595;24,955;63,59;99,54;23,845;225,65;31,3998
04.03.2015;69;151,05;85,85;132,5;78,56;113;11,76;210,4;87,99;28,935;70,61;13,06;30,07;16,2291;13,7132;51,27;73,72;69,34;105,5;10,495;182,4;96,87;185,35;43,62;24,475;63,07;98,31;23,305;224,2;32,42743
03.03.2015;68,44;149,45;85,25;131,45;77,46;111;11,825;209,3;85,6;28,775;69,96;13,11;29,82;15,8457;13,67423;51,08;73,46;68,4;106,3;10,33;181,25;94,75;184,45;43,215;24,555;62,79;97,93;23,355;221,6;32,4084
02.03.2015;68,88;151,25;85,78;131,9;77,59;114,2;11,995;214,8;86,67;29,42;71,92;13;30,395;16,17572;13,82524;51,6;73,82;69,69;106,1;10,375;182,25;94,27;185,6;44,285;24,675;63,35;98,63;23,855;227;33,23145
27.02.2015;69,43;149,6;85,65;132,05;77,63;113;12,055;213,3;86,51;29,375;72,9;13,1;30,43;16,18057;14,07369;51,18;73,17;71,13;105,85;10,345;181,8;92,2;185,5;43,895;24,985;62,84;99,82;23,79;225,5;32,80327
26.02.2015;68,89;149,05;87,02;132;76,88;112;12,05;210,5;85,55;29,175;72,85;13,175;30,275;15,71466;13,7814;49,49;71,43;70,72;104,75;10,43;181,5;91,84;184;43,7;24,7;62,57;98,93;23,515;224,9;32,62249
25.02.2015;68,23;149,95;85,12;127,3;75,43;109,65;11,9;209;85,02;28,9;72,63;13,245;30,2;15,65642;13,87883;49,395;68,93;70,48;102,7;10,395;179,95;90,61;182,5;42,18;25,06;61,88;98,78;23,285;223;32,20858
24.02.2015;68,92;149,2;84,61;128;75,92;110,65;12,195;214,45;85,22;29,255;73,14;13,455;30,145;15,62245;13,53783;48,235;65,5;71,34;102,7;10,375;180,5;89,55;181,75;42,48;24,605;61,78;98,31;23,27;226,1;32,35131
23.02.2015;69,23;147,9;83,56;126,3;75,34;111,65;12,115;214,7;84,97;29,04;72,83;13,4;29,92;15,35553;13,16272;48,31;65,13;71,26;101,65;10,345;179;89,65;180,45;42,55;23,7;61,73;98;22,925;228,65;32,25616
20.02.2015;68,82;146,6;83,49;124,5;74,41;111,1;11,96;215,2;84,78;29,165;70,9;13,295;29,635;15,44774;12,99222;47,68;64,19;70,62;100,05;10,235;178;87,7;178,5;41,58;23,335;60,93;97,48;23,185;225;32,06585
19.02.2015;67,87;146,9;82,71;124,8;74,68;109,45;11,795;213,95;84,08;28,865;70;13,885;29,21;15,19052;12,96299;47,775;64,49;70,73;99,61;10,11;176,3;87,73;181,3;41,455;23,48;60,77;97,48;23;223,15;32,29422
18.02.2015;64,66;146,45;82,93;125,05;74,59;108,75;11,82;210,75;83,63;28,89;69,1;13,835;29,07;15,14198;13,09452;47,43;64,42;70,82;99,35;10,25;176,55;87,01;180,1;41,465;23,81;60,53;96,8;23,175;217,15;32,29422
17.02.2015;63,63;147;82,24;125,65;74,41;106,75;11,6;206;82,44;28,385;69,21;13,705;28,665;15,29729;13,22605;47,745;64,51;69,41;99,32;9,984;176,7;87,61;179,75;40,66;24,035;60,48;95,64;22,735;212,35;32,18003
16.02.2015;65,03;147,1;82,81;125,4;74,53;106,6;11,69;206,25;82,83;28,815;69,97;13,68;28,975;15,37494;13,09452;47,44;63;69,81;99,25;10,065;176,85;87,12;180,85;40,605;23,815;60,69;95,24;23,12;213,85;31,87079
13.02.2015;64,88;148,6;83,25;126,45;75,25;107,8;11,565;205,9;83,19;28,35;70,79;13,47;28,95;15,472;13,01658;47,59;63,84;69,56;100,5;10,055;178,1;87,66;182,4;40,7;23,7;60,69;95,96;23,005;212,65;31,72807
12.02.2015;65,33;148,2;82,7;125,95;77,08;106,7;11,24;207,3;83,14;27,505;70,93;13,665;28,935;15,34097;12,90941;48,33;64,75;69,59;100,7;10,25;177,6;87,77;182,35;40,975;23,545;60,33;94,39;23,63;214,45;31,1524
11.02.2015;63,51;146,45;80,94;123,6;76,48;104,45;11,275;202,25;82,44;26,66;69,24;13,535;27,795;15,18081;12,72916;48,48;64,33;67,22;101,4;10,105;173,5;86,96;179,9;39,985;23,405;59,15;94,38;22,92;210,25;29,94875
10.02.2015;62,71;146,2;80,67;123,75;76,56;104,7;11,3;204,45;82,16;26,77;68,65;13,545;28,28;15,31185;12,66096;48,34;64,54;66,88;101,4;10,015;174,05;87,28;180;40,095;23,11;59,12;94,51;22,94;209,1;29,61572
