Date,ABE.MC,ACS.MC,ACX.MC,AENA.MC,AMS.MC,ANA.MC,BBVA.MC,BKIA.MC,BKT.MC,CABK.MC,DIA.MC,ELE.MC,ENG.MC,FCC.MC,FER.MC,GAM.MC,GAS.MC,GRF.MC,IAG.MC,IBE.MC,IDR.MC,ITX.MC,MAP.MC,MRL.MC,MTS.MC,OHL.MC,POP.MC,REE.MC,REP.MC,SAB.MC,SAN.MC,SCYR.MC,TEF.MC,TL5.MC,TRE.MC
10.04.2009,12.34998,34.20,10.87,0,0,85.25,7.56578,0,13.2121,4.767,0,15.30,11.16,17.9782,3.65,11.75,11.00,22.92,0,45.12,14.68,32.75,1.86596,0,17.79,7.50914,3.17896,30.15,14.851,3.11763,6.64543,7.27798,14.929,6.171,26.50
17.04.2009,12.91998,35.43,11.27,0,0,76.35,7.99367,0,13.47546,5.235,0,15.14,12.20,19.2909,3.97,13.11,11.88,22.52,0,46.00,14.39,32.85,2.07439,0,19.95,8.45599,3.53219,31.54,14.728,3.23464,7.10906,8.02747,14.8795,6.1529,26.25
24.04.2009,12.71998,35.99,11.37,0,0,78.80,7.84779,0,13.22672,5.663,0,15.64,12.65,19.2552,4.11,12.86,12.12,24.04,0,46.96,14.30,32.93,2.11409,0,19.97,9.36533,3.41807,30.58,14.297,3.61077,6.92361,7.67245,14.8005,6.14385,25.84
01.05.2009,13.60,36.30,11.62,0,0,78.10,8.05201,0,13.1682,5.826,0,16.37,13.23,19.3693,4.19,14.39,12.10,26.06,0,48.00,15.02,32.39,2.15379,0,18.80,9.62782,3.41807,31.79,14.851,3.63585,7.49028,7.71189,14.4445,6.48769,26.96
08.05.2009,14.45003,37.11,12.10,0,0,82.35,8.65494,0,13.85587,5.806,0,16.68,13.13,20.5607,4.17,15.98,12.68,26.14,0,49.36,15.04,32.74,2.36223,0,20.80,11.4934,3.60825,32.05,15.415,3.62748,7.5727,8.66848,14.8894,6.70485,28.44
15.05.2009,13.30001,36.84,11.72,0,0,81.50,7.97421,0,13.09505,5.907,0,17.15,12.79,19.4407,4.53,15.75,12.70,26.64,0,47.28,15.85,32.64,2.28282,0,19.58,11.3715,3.28221,31.67,15.148,3.81972,7.01634,9.35881,14.5829,6.44245,27.72
22.05.2009,12.94996,37.90,12.27,0,0,91.15,8.34375,0,13.51782,5.826,0,17.99,12.97,19.9757,4.39,16.35,12.95,26.82,0,48.32,16.21,31.06,2.33245,0,21.50,11.8121,3.4235,32.44,15.764,3.8448,7.50058,11.1241,14.7411,6.12575,29.95
29.05.2009,13.30001,37.06,12.74,0,0,92.30,8.34375,0,13.53337,6.233,0,18.38,13.05,20.0614,4.52,16.62,12.70,26.48,0,48.16,16.09,31.82,2.44163,0,21.34,12.1871,3.40719,33.01,15.939,3.86987,7.71695,11.3607,14.9883,6.37911,30.93
05.06.2009,13.57001,38.10,13.40,0,0,94.00,8.34375,0,13.70448,6.254,0,17.98,13.20,20.097,4.66,15.02,12.40,25.42,0,48.08,15.28,32.27,2.40193,0,25.34,13.2652,3.40177,32.51,16.606,3.87824,7.96421,10.5225,15.0773,6.60532,31.83
12.06.2009,13.42999,36.95,13.46,0,0,91.50,8.60631,0,14.35782,6.294,0,17.56,12.96,20.7248,4.35,15.05,12.57,24.04,0,48.40,15.35,35.01,2.4714,0,24.00,13.7808,3.58108,31.60,17.181,3.81136,8.30421,10.4042,15.2157,6.57817,32.46
19.06.2009,13.27002,36.50,13.09,0,0,87.10,8.39723,0,13.65782,6.315,0,16.85,13.05,19.3693,4.22,13.31,12.41,24.46,0,45.008,14.99,33.67,2.30267,0,24.12,12.8527,3.36372,31.99,16.072,3.81972,8.66482,9.74342,15.1663,6.03527,30.97
26.06.2009,13.15999,35.40,13.07,0,0,86.15,8.5188,0,13.19115,6.244,0,17.20,14.16,20.5108,3.89,13.77,12.80,23.89,0,45.76,15.06,33.39,2.29275,0,22.28,13.1808,3.36372,32.37,16.277,3.64002,8.60815,9.65959,15.7694,6.07146,32.07
03.07.2009,13.44995,36.05,12.96,0,0,84.80,8.67925,0,12.61559,6.508,0,17.35,13.41,20.7605,4.38,13.69,12.50,25.18,0,44.16,15.81,33.53,2.21732,0,23.40,13.2277,3.32025,31.63,16.647,3.64002,8.81936,10.0491,16.1352,5.83621,32.37
10.07.2009,13.04004,34.15,12.29,0,0,80.45,8.39723,0,12.70893,6.763,0,16.55,13.05,19.1696,4.64,12.57,11.94,24.94,0,43.00,15.25,33.27,2.1002,0,22.04,12.4777,3.10016,31.29,15.554,3.73196,8.41754,10.128,15.4975,5.18472,32.60
17.07.2009,13.95996,35.41,13.29,0,0,87.60,9.42805,0,12.89559,6.386,0,17.335,13.695,20.4038,4.47,13.425,12.575,25.30,0,44.96,15.845,34.67,2.36719,0,22.40,13.6589,3.45068,32.12,16.621,3.51465,9.23664,10.5669,15.9868,5.53761,33.78
24.07.2009,14.34,36.74,14.225,0,0,87.90,9.76355,0,12.8567,6.60,0,18.34,13.745,20.361,4.74,14.455,13.09,24.56,0,46.24,16.02,38.08,2.61433,0,25.35,15.1589,3.28221,31.33,17.032,3.6651,9.85996,10.5126,16.3626,5.91764,35.03
31.07.2009,14.52996,37.10,13.92,0,0,84.75,11.20283,0,12.39781,6.539,0,18.64,13.875,20.0828,5.03,15.71,13.13,24.52,0,48.16,16.125,37.74,2.60043,0,25.30,15.9276,3.44252,32.97,17.052,3.7445,10.46788,11.0846,17.2771,6.84058,35.58
07.08.2009,14.96004,37.00,14.30,0,0,87.55,11.39241,0,12.79448,6.702,0,18.49,13.545,20.6392,5.83,15.19,13.70,25.20,0,47.64,16.18,38.45,2.77313,0,26.57,17.2823,3.49143,32.74,16.431,3.8448,10.53483,11.0797,16.931,7.06679,36.77
14.08.2009,14.85001,36.06,14.115,0,0,89.35,11.39241,0,12.96559,6.865,0,19.54,13.885,20.0828,6.11,16.045,13.605,24.64,0,48.36,16.27,38.30,2.78405,0,24.69,17.5729,3.66804,32.93,17.057,3.94091,10.47301,11.2917,17.198,7.35181,38.32
21.08.2009,14.92002,35.27,14.80,0,0,91.35,11.63068,0,13.12115,6.865,0,20.395,14.265,20.3539,5.73,15.695,14.165,24.38,0,49.52,16.10,38.02,2.82872,0,24.51,17.6291,3.77671,33.02,17.001,4.09973,10.81813,11.1635,16.5109,7.2749,38.10
28.08.2009,15.19995,36.47,14.865,0,0,91.30,12.21897,0,14.31115,6.895,0,20.945,13.93,20.1541,6.05,15.88,14.69,24.53,0,51.44,16.63,37.40,2.84063,0,26.01,17.5401,4.1408,32.71,17.812,4.11644,11.16849,11.5531,17.4896,7.18442,37.66
04.09.2009,14.66997,35.50,14.605,0,0,93.80,11.83495,0,14.10115,7.079,0,21.175,13.745,19.3194,6.18,15.37,14.055,24.52,0,51.12,16.185,36.52,2.84063,0,24.50,16.8182,3.95334,32.36,17.186,4.35465,11.0963,10.70,17.0447,6.96725,38.59
11.09.2009,15.09995,35.50,15.145,0,0,96.70,11.89325,0,13.48671,6.926,0,22.08,14.245,20.1398,6.18,16.50,14.43,24.14,0,51.76,16.25,37.77,2.96072,0,25.72,16.9495,3.79846,33.01,17.93,4.08719,10.98301,11.0402,17.9197,7.86304,40.00
18.09.2009,14.97504,35.80,15.275,0,0,97.60,11.87381,0,13.74337,7.079,0,23.57,14.33,20.2896,6.43,15.86,14.47,25.62,0,54.64,17.63,40.00,3.05799,0,28.07,17.7932,3.75498,34.51,19.315,4.19585,11.38996,11.8933,18.6118,8.60501,40.53
25.09.2009,15.12498,36.40,14.565,0,0,92.50,11.71338,0,13.30004,7.109,0,22.25,14.125,20.6892,7.19,15.495,14.395,26.11,0,52.84,17.11,39.73,2.91904,0,26.79,16.5042,3.59197,34.22,19.10,4.17078,11.34361,12.4307,18.6859,8.30641,37.90
02.10.2009,15.30005,36.00,13.96,0,0,90.60,11.19311,0,12.86448,7.15,0,22.645,14.00,22.8294,8.17,15.01,14.27,26.20,0,51.68,16.86,38.54,2.97561,0,25.99,17.4463,3.51588,34.34,18.689,4.17495,10.73057,11.8982,18.6414,7.58254,36.22
09.10.2009,15.74998,35.77,14.155,0,0,93.10,11.94183,0,12.89559,7.15,0,23.29,13.77,22.0661,7.68,14.74,14.65,25.44,0,52.32,17.22,39.46,3.14831,0,24.75,19.4666,3.5186,35.71,18.997,4.2251,11.32813,12.485,18.8145,7.83137,38.00
16.10.2009,15.70004,35.00,14.92,0,0,90.00,11.92726,0,12.84893,7.028,0,23.085,13.37,21.8806,8.14,14.06,13.99,23.96,0,49.92,16.95,39.30,3.11258,0,25.83,19.7806,3.48871,35.19,19.233,4.10809,11.55996,12.0807,18.9677,7.44682,38.80
23.10.2009,15.64999,34.75,14.32,0,0,88.70,12.15581,0,11.85337,7.13,0,22.74,13.865,21.3027,8.40,13.14,13.855,22.68,0,50.16,16.37,39.48,3.2962,0,26.15,19.0541,3.53219,35.90,19.382,4.14988,11.74544,11.4101,18.8244,6.95821,39.39
30.10.2009,14.49005,33.80,13.555,0,0,83.10,11.88353,0,11.16892,7.109,0,22.69,14.02,19.776,7.73,12.945,13.695,22.45,0,49.84,16.01,40.00,2.89819,0,24.51,16.9963,3.30395,35.21,19.095,4.06211,11.32813,10.1675,18.7947,7.03059,37.72
06.11.2009,15.12002,32.94,13.78,0,0,83.95,11.83495,0,11.34781,6.763,0,21.725,13.97,20.2896,7.12,13.00,13.84,22.52,0,49.52,16.585,42.24,2.97263,0,22.70,17.2963,3.27949,35.25,18.987,3.86987,11.55483,10.1724,18.6662,6.69128,37.51
13.11.2009,15.36995,33.61,14.00,0,0,90.00,12.52051,0,11.72892,6.681,0,21.97,14.19,20.5037,7.74,13.515,13.885,23.01,0,51.20,16.23,42.95,3.05898,0,24.16,16.837,3.2958,36.09,19.346,3.80301,11.99788,9.71383,18.7749,7.02154,37.64
20.11.2009,15.37998,33.90,14.245,0,0,88.95,12.36979,0,11.36337,6.967,0,21.75,14.495,20.6178,7.97,13.205,13.825,23.19,0,51.16,15.77,41.48,2.93869,0,25.64,16.701,3.18441,36.90,18.987,3.69017,11.7763,9.62014,19.4274,6.98535,36.15
27.11.2009,15.24504,34.00,13.925,0,0,86.85,12.35036,0,11.18448,6.997,0,21.16,14.31,20.2183,7.68,12.835,13.97,22.75,0,51.04,15.825,42.39,2.98849,0,26.03,18.0041,3.15179,37.12,18.751,3.71942,11.93082,9.34895,19.2989,6.68223,36.80
04.12.2009,15.44999,33.72,13.86,0,0,86.50,12.68094,0,11.01336,6.997,0,21.63,14.98,20.7391,7.21,12.58,14.22,22.55,0,52.16,15.82,42.62,2.94466,0,26.60,19.285,3.17625,37.12,19.259,3.66092,12.31727,9.02351,19.4225,7.10298,38.30
11.12.2009,14.96997,33.45,13.645,0,0,84.60,11.84466,0,11.04448,6.804,0,21.94,14.985,20.1826,7.55,12.01,14.26,23.00,0,51.24,16.06,43.70,2.82014,0,26.91,18.40,2.89367,36.97,18.859,3.55226,11.50849,7.96337,18.8244,7.32919,37.60
18.12.2009,14.82002,33.15,13.965,0,0,91.65,12.0051,0,10.95114,6.549,0,22.46,15.425,19.7118,7.765,11.405,14.425,23.43,0,52.00,15.80,43.70,2.8839,0,29.38,18.50,2.80129,37.15,19.223,3.37673,11.5496,8.00282,19.1902,8.31999,38.70
25.12.2009,15.46499,34.26,14.395,0,0,92.00,12.49622,0,11.39448,6.712,0,23.41,15.35,20.7034,7.745,11.455,14.93,24.52,0,54.00,16.305,43.00,2.9616,0,31.03,19.15,2.88008,38.20,19.09,3.32658,11.89996,7.87954,19.5065,8.9579,39.57
01.01.2010,15.72,34.99,14.53,0,0,91.10,12.37951,0,11.12225,6.753,0,23.945,15.425,21.0102,8.225,11.785,15.085,24.48,0,53.36,16.46,43.39,2.91577,0,32.56,18.89,2.7877,38.82,19.218,3.27643,11.89996,7.88941,19.2989,9.2022,40.13
08.01.2010,15.79497,36.49,15.01,0,0,96.00,12.78793,0,11.46448,6.712,0,23.41,15.675,22.6154,8.763,12.685,15.11,24.54,0,53.432,16.885,43.19,3.03332,0,33.02,19.37,3.18005,37.93,19.305,3.36002,12.32239,8.98899,19.4225,9.31983,42.635
15.01.2010,15.19995,35.96,14.88,0,0,95.60,12.45725,0,11.12225,6.895,0,23.485,15.615,20.8961,8.65,12.18,14.875,24.14,0,52.64,16.47,44.755,3.02934,0,32.175,18.31,3.04312,37.16,19.192,3.48121,11.84849,8.703,18.3893,9.5008,42.55
22.01.2010,14.81495,36.35,14.39,0,0,90.20,11.81541,0,10.46892,7.011,0,23.185,15.245,20.4216,8.15,10.965,14.505,24.54,0,50.816,16.17,44.40,2.91976,0,32.66,17.695,2.9241,36.78,18.238,3.39261,11.17874,7.93773,18.0433,9.59128,40.42
29.01.2010,14.66997,35.01,13.67,0,0,87.57,10.7944,0,10.06603,7.003,0,22.06,15.005,19.9222,7.57,10.565,14.415,23.31,0,49.44,15.715,45.635,2.84903,0,29.55,17.235,2.99965,36.27,17.314,3.25889,10.61204,7.4407,17.5786,9.33341,38.60
05.02.2010,13.35998,34.40,13.075,0,0,83.19,9.40471,0,9.20736,6.745,0,21.085,15.11,18.7487,6.824,9.29,13.36,22.10,0,46.72,14.67,43.095,2.57608,0,29.66,16.43,2.67033,34.785,16.878,3.20121,9.51482,6.80658,17.0991,8.9579,40.015
12.02.2010,13.28501,32.90,12.33,0,0,79.67,9.66825,0,9.19647,6.734,0,21.18,15.32,17.7142,6.708,9.50,13.135,20.40,0,46.48,14.525,42.65,2.59899,0,28.55,15.78,2.67739,35.60,16.688,2.91286,9.84245,6.49693,16.7926,8.86741,39.81
19.02.2010,13.95004,33.05,12.70,0,0,82.40,9.93859,0,9.33336,6.423,0,21.77,15.57,17.7962,6.895,10.31,13.62,20.97,0,48.48,15.08,43.66,2.68267,0,28.52,17.17,2.71163,36.015,17.406,2.96133,10.39572,6.60047,16.9656,9.15696,41.53
26.02.2010,13.84001,33.34,12.545,0,0,81.63,9.28705,0,9.32558,6.457,0,21.19,15.32,17.5787,6.47,9.14,13.47,21.96,0,46.96,15.03,43.31,2.63486,0,28.25,16.26,2.641,36.96,16.791,2.96969,9.83833,5.88845,16.8074,8.56882,40.80
05.03.2010,14.85001,33.60,13.335,0,0,87.50,10.172,0,10.19358,6.659,0,22.48,15.77,18.449,7.094,9.677,14.11,22.54,0,48.944,15.27,45.505,2.82911,0,29.085,18.10,2.88933,38.415,17.612,3.04324,10.70996,6.30265,17.4748,9.47366,43.00
12.03.2010,14.90999,33.85,13.825,0,0,87.60,10.28871,0,10.25736,7.03,0,22.515,15.88,18.8343,7.325,9.467,13.985,23.42,0,50.08,15.53,46.60,2.78528,0,31.22,18.745,2.96269,38.44,18.268,3.39429,10.67899,6.65175,17.8604,9.24292,42.915
19.03.2010,14.99995,34.15,13.665,0,0,84.60,10.04557,0,9.97581,7.494,0,22.44,16.17,18.7522,7.46,9.777,13.975,22.73,0,49.832,15.10,48.79,2.71853,0,31.28,19.48,2.9366,39.20,18.274,3.63751,10.3339,6.86477,17.7319,10.4599,45.04
26.03.2010,14.54495,34.13,14.345,0,0,82.74,10.14771,0,9.96336,7.537,0,21.69,15.85,19.3016,7.51,10.415,13.90,22.08,0,50.424,15.405,49.50,2.7534,0,31.57,21.18,2.9866,39.24,18.371,3.53555,10.36481,6.58568,17.4204,10.9666,46.90
02.04.2010,15.23545,34.48,14.77,0,0,83.76,10.09418,0,9.76892,7.478,0,21.375,16.54,19.669,7.334,10.315,13.77,22.43,0,50.424,15.345,49.12,2.74742,0,32.55,21.915,3.05407,39.625,18.463,3.46952,10.35451,6.48805,17.3413,10.7676,47.10
09.04.2010,14.68497,34.855,15.31,0,0,86.97,10.90129,0,9.97736,7.474,0,22.05,16.52,19.6797,7.544,10.805,13.83,21.98,0,51.736,16.09,49.47,2.75838,0,33.86,23.00,3.18982,40.39,18.499,3.42688,10.7924,6.7198,17.4402,10.7042,46.66
16.04.2010,14.58497,35.925,14.985,0,0,84.30,10.74572,0,9.91203,7.792,0,22.37,16.07,19.3907,7.695,10.675,13.645,22.64,0,51.52,15.78,48.53,2.74344,0,33.96,23.19,3.1469,39.34,19.136,3.62498,10.80788,6.64091,17.8851,10.5414,47.435
23.04.2010,13.95004,34.41,15.02,0,0,78.85,10.32758,0,9.10003,7.92,0,21.45,15.375,18.738,7.17,9.799,13.195,20.60,0,50.376,15.52,48.775,2.62689,0,31.215,22.825,3.00942,37.89,18.217,3.31823,10.26178,6.18332,17.1041,10.012,45.645
30.04.2010,13.10498,34.245,15.01,0,11.90,74.90,9.66922,0,8.8278,7.761,0,21.36,15.08,17.5929,7.00,9.301,12.88,19.556,0,47.92,15.11,46.63,2.45953,0,30.64,21.535,2.90727,35.555,18.007,3.13372,9.83935,5.70207,16.3131,9.70891,45.74
07.05.2010,11.62994,31.33,13.43,0,11.58,65.02,7.80987,0,7.31113,7.641,0,19.315,13.63,15.4027,5.518,8.081,11.54,19.21,0,40.824,14.045,42.71,2.15969,0,28.09,18.625,2.34156,33.13,16.549,2.85069,7.94361,4.37369,15.9424,8.84479,41.43
14.05.2010,11.76996,32.09,13.535,0,12.40,63.59,8.53824,0,7.31891,6.985,0,19.305,13.57,14.6287,5.782,8.114,11.685,19.198,0,42.424,14.01,44.855,2.3111,0,28.205,20.265,2.45895,33.505,17.796,3.01722,8.57209,4.45751,16.1549,8.92713,43.925
21.05.2010,11.69003,29.63,12.99,0,11.95,63.13,8.4867,0,7.5118,7.009,0,18.525,13.00,14.5252,5.53,8.039,11.86,18.122,0,42.40,13.925,43.93,2.25133,0,23.90,19.985,2.41548,31.545,17.068,2.85725,8.86572,4.46935,15.2552,7.65041,38.37
28.05.2010,11.74005,30.115,12.915,0,12.52,64.80,8.38751,0,7.31269,6.94,0,18.78,13.33,14.2755,5.448,7.898,11.91,18.20,0,43.68,14.33,45.565,2.25831,0,25.05,20.46,2.26386,32.235,17.227,2.83757,8.65452,4.33227,14.9141,7.5925,39.365
04.06.2010,11.39995,30.26,12.70,0,12.77,62.08,7.4841,0,6.70602,7.093,0,18.41,13.345,13.5942,5.203,7.556,11.925,18.66,0,41.112,13.985,44.85,2.131,0,23.71,18.84,2.15191,31.795,17.175,2.76456,7.77876,3.94372,15.5568,7.28033,39.54
11.06.2010,12.09495,30.28,12.925,0,12.495,66.35,8.23678,0,7.62224,6.722,0,18.435,13.82,13.7191,5.63,7.492,12.71,17.642,0,43.04,14.355,48.305,2.37,0,23.615,19.58,2.41872,33.395,17.047,2.70303,8.87088,4.16068,14.8993,6.91749,38.53
18.06.2010,12.25003,31.045,13.175,0,12.40,66.33,9.10227,0,8.40002,6.922,0,19.19,14.205,13.2411,5.671,8.076,13.10,17.888,0,43.00,14.055,49.085,2.295,0,24.685,19.885,2.6312,34.845,18.12,2.95323,9.63329,4.41807,15.8089,7.57621,38.89
25.06.2010,12.13002,31.39,13.105,0,12.765,66.61,8.57422,0,8.16202,7.081,0,18.26,13.145,12.9165,5.447,7.604,12.47,18.068,0,39.488,13.835,48.34,2.295,0,24.345,19.40,2.37852,30.675,17.642,2.97293,9.14082,4.52655,15.9967,7.16722,38.47
02.07.2010,12.08497,30.425,12.725,0,12.66,61.97,8.2854,0,7.82602,7.028,0,17.09,12.695,13.077,5.165,6.965,11.49,16.666,0,37.88,13.53,46.95,2.317,0,21.77,17.97,2.33178,29.45,16.97,3.06973,9.08621,4.08178,15.0822,6.22981,36.93
09.07.2010,14.36001,32.50,12.825,0,12.31,67.30,9.38429,0,8.72047,7.026,0,18.24,13.05,13.6977,5.802,7.165,12.385,16.852,0,41.264,12.425,49.54,2.443,0,23.05,19.24,2.59588,31.35,17.704,3.42165,10.27105,3.77705,15.799,7.23237,39.78
16.07.2010,13.87501,32.50,13.16,0,12.745,66.86,9.1509,0,8.57736,7.462,0,18.145,13.60,13.0698,6.343,6.978,12.44,17.38,0,40.504,12.47,49.98,2.404,0,22.96,19.26,2.52688,31.745,18.299,3.39623,9.96196,3.82242,16.3378,7.41967,38.955
23.07.2010,13.35001,32.585,13.07,0,13.21,69.47,9.56906,0,8.66447,7.297,0,18.785,14.185,13.5264,6.612,7.631,13.00,16.64,0,42.432,12.72,52.89,2.577,0,24.85,21.46,2.58394,32.88,18.417,3.43396,10.42147,3.81058,16.0462,8.01596,40.33
30.07.2010,12.97002,33.50,13.185,0,13.50,67.64,10.05043,0,8.9538,7.547,0,18.995,14.16,14.2256,6.732,6.698,12.83,17.28,0,43.32,12.54,50.75,2.532,0,23.625,20.07,2.7714,33.60,18.777,3.61936,10.27105,3.88553,16.8124,8.03496,40.89
06.08.2010,13.10001,34.62,13.535,0,13.115,67.43,10.21573,0,9.34892,7.637,0,19.235,14.38,14.9854,6.621,6.467,12.94,18.338,0,44.80,12.845,50.05,2.56,0,25.32,20.365,2.79368,33.385,19.423,3.69154,10.41117,4.19519,17.5786,8.16526,42.68
13.08.2010,12.84496,33.295,12.62,0,13.10,64.68,9.61379,0,8.54469,7.881,0,18.795,13.89,13.6834,6.155,5.683,12.38,17.95,0,43.512,12.705,50.46,2.377,0,23.73,19.00,2.58774,33.21,18.587,3.37981,9.78784,3.86088,17.2128,7.42329,39.565
20.08.2010,12.52996,33.595,12.49,0,12.85,61.36,9.40373,0,8.14647,7.578,0,18.62,13.66,13.398,6.349,5.504,11.715,19.302,0,43.152,12.915,52.05,2.316,0,23.815,18.87,2.54806,32.57,18.422,3.30353,9.46639,3.67844,17.4056,7.50111,39.795
27.08.2010,12.89001,32.26,12.37,0,13.00,63.24,9.24522,0,7.94736,7.50,0,18.595,13.95,13.159,6.88,5.303,11.90,18.148,0,43.744,13.025,52.36,2.268,0,22.45,19.525,2.56002,33.06,18.238,3.11648,9.49009,3.57883,16.7531,6.97721,38.795
03.09.2010,13.64496,34.105,12.88,0,13.25,62.57,9.70228,0,8.49336,7.564,0,19.34,14.35,13.6977,7.13,5.416,12.20,20.07,0,45.40,13.52,55.04,2.334,0,24.265,20.30,2.66218,33.585,19.392,3.25266,10.10929,3.61532,17.722,7.72732,38.995
10.09.2010,13.65997,34.645,13.22,0,13.04,62.68,9.75382,0,8.38447,7.71,0,19.81,14.72,14.329,7.076,5.238,11.65,20.44,0,46.00,14.085,56.61,2.335,0,25.23,20.585,2.63828,34.26,19.356,3.28958,10.21954,3.89539,17.717,7.89924,39.355
17.09.2010,13.69998,35.825,13.18,0,13.15,62.78,9.72951,0,8.09513,7.857,0,19.855,14.795,14.3754,7.09,5.329,11.12,20.16,0,44.928,14.025,57.61,2.291,0,24.75,20.515,2.58066,34.49,19.356,3.24446,9.96299,3.82242,17.9741,7.94176,38.945
24.09.2010,13.77505,36.24,13.135,0,12.875,62.48,10.03097,0,8.12002,7.845,0,20.175,14.985,14.2184,7.127,5.184,11.09,21.66,0,45.64,14.40,59.82,2.281,0,24.42,21.20,2.5649,34.60,19.351,3.0246,9.82905,4.25338,17.8456,8.01687,39.34
01.10.2010,13.62501,36.625,12.89,0,13.495,61.35,9.48348,0,7.83691,8.046,0,19.42,14.575,14.4146,6.951,5.096,10.75,21.04,0,44.808,14.025,57.22,2.197,0,24.125,20.47,2.51166,34.09,19.392,3.01394,9.37572,4.89143,17.9444,7.31109,39.105
08.10.2010,13.91995,36.755,12.90,0,13.87,62.42,9.62643,0,7.80113,7.812,0,19.645,14.67,14.6465,7.52,5.049,10.40,21.04,0,45.60,13.48,58.43,2.259,0,24.455,23.075,2.55404,35.555,20.752,3.02625,9.69099,5.11825,18.3004,7.49658,43.24
15.10.2010,14.26498,37.82,12.88,0,13.54,62.80,9.60795,0,7.54291,7.993,0,20.045,15.09,14.5217,7.713,4.79,10.75,22.39,0,46.784,14.45,58.63,2.395,0,25.15,24.05,2.44536,36.07,20.372,2.90976,9.76723,5.03936,19.121,7.76351,43.37
22.10.2010,14.07997,38.245,12.35,0,14.225,62.94,9.50779,0,7.86336,8.03,0,19.96,15.295,14.2898,8.07,5.052,10.69,22.35,0,47.624,14.475,59.54,2.352,0,25.14,24.785,2.56654,36.06,20.157,2.9155,9.92178,4.57881,19.1704,8.14083,43.52
29.10.2010,14.19001,37.83,11.78,0,14.57,63.20,9.18979,0,7.44802,8.13,0,19.91,15.835,13.8261,8.192,5.00,10.52,23.14,0,48.48,14.065,60.01,2.384,0,23.28,23.51,2.52524,36.095,20.301,2.85807,9.5107,4.6508,18.9034,7.75718,44.125
05.11.2010,13.66501,36.59,12.00,0,14.56,60.79,8.47717,0,6.98913,8.264,0,19.51,15.365,13.3481,7.89,5.007,10.63,21.28,0,47.32,13.80,57.19,2.312,0,24.915,23.44,2.34646,35.70,20.629,2.73831,8.75754,4.18237,19.1951,8.60501,45.16
12.11.2010,13.49502,36.32,11.73,0,14.34,58.31,8.41847,0,7.09802,8.124,0,19.575,14.875,14.2327,7.795,5.257,11.08,19.96,0,46.60,13.25,56.76,2.175,0,25.985,22.57,2.4084,36.08,20.321,2.62838,8.78433,4.62516,18.0927,8.59506,42.08
19.11.2010,13.19997,36.30,11.60,0,14.82,56.52,8.36077,0,7.01402,8.118,0,19.485,15.46,14.0294,7.896,5.289,11.00,19.68,0,47.016,13.14,60.00,2.202,0,25.10,22.58,2.29756,36.055,20.352,2.7301,8.78845,4.52359,17.6577,8.31727,42.65
26.11.2010,12.75004,34.97,11.35,0,14.855,52.58,7.64717,0,6.44002,8.189,0,18.10,14.475,12.7559,7.543,5.211,10.425,18.748,0,43.28,12.64,58.24,2.025,0,24.395,20.97,2.17528,33.715,19.423,2.52912,7.76021,4.23267,17.0348,7.525,43.095
03.12.2010,12.77503,34.81,11.70,0,15.25,52.96,8.1057,0,6.74491,7.855,0,18.10,14.88,13.1126,7.995,5.007,11.30,18.72,0,43.296,12.60,63.65,2.043,0,25.705,22.335,2.30352,35.125,20.188,2.61279,8.5927,4.32931,16.758,8.035,44.19
10.12.2010,13.06,35.855,11.925,0,15.56,55.37,8.14416,0,6.81335,7.91,0,18.18,15.31,13.1769,8.004,5.392,11.40,20.43,0,44.12,12.875,62.91,2.095,0,27.02,21.60,2.29646,36.00,21.573,2.72436,8.55148,4.69046,16.9755,8.82,45.54
17.12.2010,13.44997,35.50,12.50,0,15.71,53.56,7.6826,0,6.41668,8.268,0,18.78,15.125,13.0556,7.862,5.909,11.40,20.26,0,44.56,13.10,58.17,2.06,0,28.25,22.30,2.14758,35.75,21.378,2.57752,8.21664,4.3779,17.02,8.714,46.65
24.12.2010,13.93003,35.70,13.265,0,15.57,54.49,7.90528,0,6.84446,8.122,0,19.59,15.195,13.6299,7.82,5.752,11.535,20.70,0,47.344,13.075,58.01,2.149,0,28.37,22.96,2.15626,36.30,21.732,2.49795,8.3753,4.49399,17.2227,8.839,47.595
07.01.2011,13.23997,32.685,12.385,0,14.355,51.73,7.2433,0,6.03557,8.138,0,18.62,14.56,12.5062,7.58,5.257,10.595,20.34,0,44.216,12.495,56.01,2.067,0,27.10,21.255,1.99324,33.785,21.327,2.34044,7.83028,4.51384,16.7531,8.335,45.835
14.01.2011,14.36505,34.81,13.115,0,15.04,55.45,8.43567,0,7.07469,7.938,0,19.46,15.06,13.5692,8.057,5.528,11.48,21.85,0,47.752,13.17,58.71,2.294,0,27.06,22.445,2.24702,35.00,23.185,2.69893,8.88118,5.39795,17.1683,9.078,46.20
21.01.2011,14.44999,36.43,12.55,0,14.45,62.33,9.18065,0,8.01113,8.244,0,20.495,15.365,14.3683,8.631,5.569,12.30,21.90,0,50.592,13.435,57.79,2.446,0,27.24,22.60,2.45242,37.085,23.051,2.97456,9.34482,6.18184,17.7071,9.20,44.02
