Date,AMEAS.HE,CGCBV.HE,ELI1V.HE,FUM1V.HE,HUH1V.HE,KCR1V.HE,KESBV.HE,KNEBV.HE,KRA1V.HE,MEO1V.HE,NDA1V.HE,NESTE.HE,NOKIA.HE,NRE1V.HE,ORNBV.HE,OTE1V.HE,OUT1V.HE,SAMAS.HE,STERV.HE,TELIA1.HE,TIE1V.HE,UPM1V.HE,VALMT.HE,WRT1V.HE,YTY1V.HE
07.01.2000,23.00001,0,32.10,4.83,33.51,9.25,0,0,7.61364,12.2862,0,0,44.475,38.00,0,0,1.2675,35.80,0,0,54.00,37.80,0,0,8.34356
14.01.2000,23.79999,0,35.39,4.81,32.70,8.875,0,0,7.55681,11.3648,0,0,45.80,38.50,0,0,1.26201,37.60,0,0,62.10,38.30,0,0,8.30494
21.01.2000,26.85,0,38.49,4.45,33.75,9.50,0,0,7.38636,11.5183,0,0,47.40,38.80,0,0,1.30868,36.45,0,0,62.00,35.20,0,0,8.18906
28.01.2000,26.10,0,38.00,4.35,34.11,8.575,0,0,7.21591,12.1327,0,0,51.0125,40.25,0,0,1.18971,35.50,0,0,56.00,32.40,0,0,8.8071
04.02.2000,24.39999,0,42.50,4.40,33.70,8.75,0,0,7.21591,11.5183,0,0,48.05,37.00,0,0,1.12565,35.50,0,0,61.66,30.49,0,0,8.49808
11.02.2000,26.75001,0,41.50,4.44,33.90,8.75,0,0,6.81819,10.1745,0,0,50.975,39.00,0,0,1.10277,34.46,0,0,66.00,29.30,0,0,9.15476
18.02.2000,26.49999,0,49.49,4.30,33.80,8.50,0,0,7.05681,10.3281,0,0,53.10,39.11,0,0,1.04328,31.20,0,0,67.00,28.00,0,0,9.232
25.02.2000,28.50,0,48.00,4.45,32.10,8.375,0,0,6.93181,9.13789,0,0,53.9875,39.00,0,0,1.00668,33.25,0,0,69.00,25.24,0,0,8.5367
03.03.2000,27.20001,0,53.49,4.44,33.00,8.1875,0,0,6.98864,9.21468,0,0,49.125,38.45,0,0,1.07074,34.05,0,0,80.50,29.20,0,0,8.88436
10.03.2000,29.79999,0,57.50,4.46,33.10,8.25,0,0,6.82955,10.6583,0,0,56.05,38.00,0,0,1.23455,34.01,0,0,76.49,26.99,0,0,8.8071
17.03.2000,27.99999,0,52.01,4.54,35.70,8.05,0,0,6.42045,10.8272,0,0,53.90,37.00,0,0,1.18971,37.37,0,0,70.90,29.50,0,0,8.49808
24.03.2000,27.45,0,49.59,4.34,35.00,8.25,0,0,6.56819,11.4799,0,0,55.05,37.30,0,0,1.0982,38.50,0,0,69.00,27.90,0,0,8.6526
31.03.2000,27.99999,0,43.75,4.30,35.00,8.55,0,0,6.47727,11.7487,0,0,51.15,36.50,0,0,1.12565,40.00,0,0,62.70,27.80,0,0,8.5367
07.04.2000,28.50,0,43.50,4.04,33.51,9.4875,0,0,6.18181,11.3648,0,0,54.95,36.00,0,0,1.12565,40.00,0,0,61.85,27.68,0,0,8.49808
14.04.2000,29.00001,0,36.50,4.02,32.70,9.125,0,0,6.19319,10.8656,0,0,58.25,36.00,0,0,1.18971,38.80,0,0,46.55,28.30,0,0,8.3513
21.04.2000,29.49999,0,40.50,4.05,34.00,9.0375,0,0,6.13636,10.8272,0,0,61.70,36.40,0,0,1.18056,40.00,0,0,52.10,30.85,0,0,8.49808
28.04.2000,30.60,0,39.00,4.27,33.95,8.9975,0,0,6.25,11.4799,0,0,57.20,34.50,0,0,1.18971,42.00,0,0,52.00,31.00,0,0,8.49808
05.05.2000,27.99999,0,39.80,4.15,32.50,8.875,12.45,0,6.07955,11.2112,0,0,61.75,34.10,0,0,1.18971,41.80,16.70,0,50.20,32.30,0,19.00,8.42856
12.05.2000,28.25001,0,38.20,3.99,32.50,7.875,12.15,0,6.27272,11.288,0,0,54.39,33.00,0,0,1.09728,44.05,16.90,0,50.70,28.05,0,19.30,8.26632
19.05.2000,27.99999,0,35.50,4.00,32.00,8.275,12.40,0,6.57955,10.4433,0,0,55.80,31.00,0,0,1.08904,49.00,15.45,0,43.45,27.86,0,18.80,8.76848
26.05.2000,30.27,0,30.90,4.00,32.00,8.445,12.30,0,6.47727,10.3742,5.70,0,60.30,31.75,0,0,1.06159,45.05,15.40,0,39.00,27.20,0,18.10,9.42514
02.06.2000,29.00001,0,39.10,4.17,34.10,8.25,12.26,0,6.17045,10.2513,5.89,0,60.31,30.70,0,0,1.04328,44.65,15.00,0,45.00,25.00,0,18.00,10.42946
09.06.2000,27.99999,0,38.70,4.04,33.00,8.25,12.00,0,5.90909,9.82899,6.03,0,61.12,28.60,0,0,0.9838,45.40,13.80,0,46.30,26.65,0,17.50,10.81574
16.06.2000,28.80,0,47.60,4.10,33.80,8.75,12.92,0,6.13636,9.67541,5.45,0,48.90,29.00,0,0,0.91516,43.00,13.50,0,37.75,26.00,0,19.00,10.66122
23.06.2000,27.80001,0,46.85,4.15,33.50,8.30,13.90,0,5.79545,9.17628,5.63,0,53.65,28.00,0,0,0.94719,42.20,10.55,0,40.50,28.39,0,20.30,10.27496
30.06.2000,28.77999,0,48.00,4.08,34.20,9.00,13.30,0,5.85227,9.3529,5.54,0,58.94,27.90,0,0,0.97922,42.50,10.10,0,34.95,29.90,0,21.60,10.50672
07.07.2000,28.50,0,48.59,4.08,33.50,9.10,13.41,0,5.80681,9.17628,5.20,0,58.49,29.50,0,0,0.99753,45.00,9.30,0,35.51,27.90,0,23.00,10.50672
14.07.2000,29.49999,0,53.50,3.80,33.25,8.125,13.70,0,5.84091,8.86913,5.04,0,57.15,29.45,0,0,0.97922,46.00,11.29,0,38.50,28.31,0,22.50,10.81574
21.07.2000,26.49999,0,51.50,3.75,33.00,8.25,14.69,0,5.79545,8.63876,5.20,0,42.80,28.90,0,0,0.9838,45.60,10.70,0,42.50,28.00,0,23.70,10.42946
28.07.2000,27.00,0,45.20,4.02,32.50,8.40,14.80,0,5.79545,9.21468,5.44,0,44.80,33.50,0,0,0.97007,43.40,10.45,0,40.90,29.10,0,19.80,10.66122
04.08.2000,26.90001,0,42.95,3.88,33.00,8.775,14.00,0,6.22728,9.21468,5.62,0,43.85,33.00,0,0,1.00668,42.50,11.30,0,30.32,29.50,0,17.75,10.73848
11.08.2000,26.70,0,44.25,3.98,32.50,8.525,11.92,0,6.13636,9.98257,6.27,0,46.15,31.30,0,0,1.04328,45.20,10.98,0,32.75,29.46,0,18.00,10.72304
18.08.2000,24.99999,0,46.00,4.00,32.00,8.75,11.35,0,6.81819,10.4049,6.58,0,49.37,31.00,0,0,1.04328,45.10,10.35,0,34.20,29.45,0,17.30,10.58398
25.08.2000,25.11,0,44.25,4.01,32.80,8.75,11.65,0,6.80681,10.6737,6.95,0,51.25,32.60,0,0,1.01583,46.00,11.00,0,32.41,30.55,0,17.30,10.1977
01.09.2000,26.70,0,43.80,3.80,32.60,8.75,12.00,0,6.94319,10.3665,6.90,0,51.92,32.50,0,0,0.90601,46.50,11.83,0,38.90,29.90,0,18.00,10.50672
08.09.2000,25.59999,0,42.40,3.87,32.02,7.625,11.80,0,6.81819,8.98431,6.60,0,48.70,29.50,0,0,0.87856,49.30,12.43,0,34.06,28.50,0,19.40,10.1668
15.09.2000,25.74999,0,42.51,3.85,32.75,7.5875,11.50,0,6.19319,8.83073,6.87,0,45.18,29.40,0,0,0.80077,52.50,12.63,0,33.75,28.97,0,19.50,10.3522
22.09.2000,26.00001,0,40.75,3.86,32.70,7.995,11.00,0,6.59091,8.94592,6.91,0,46.07,28.50,0,0,0.70925,49.50,10.30,0,32.50,28.20,0,19.35,9.88868
29.09.2000,25.80,0,40.49,3.79,30.20,7.50,10.71,0,6.70455,7.75569,7.00,0,37.15,27.00,0,0,0.69095,55.40,10.10,0,32.00,28.10,0,19.50,9.42514
06.10.2000,26.00001,0,36.90,3.68,29.50,7.50,10.80,0,6.70455,7.60211,6.87,0,43.67,28.00,0,0,0.7184,52.25,9.70,0,32.00,28.45,0,18.75,9.27064
13.10.2000,25.59999,0,29.50,3.77,28.80,7.125,10.90,0,6.20455,7.29495,6.97,0,45.63,23.00,0,0,0.73213,47.89,9.05,0,30.75,31.50,0,18.75,9.11612
20.10.2000,30.6999,0,33.80,3.90,31.00,7.125,10.60,0,6.23864,7.94766,7.14,0,50.39,22.40,0,0,0.77789,49.50,8.80,0,22.00,32.30,0,18.30,9.34788
27.10.2000,31.4001,0,34.00,3.94,29.30,7.025,10.71,0,6.13636,8.25482,7.10,0,47.95,21.82,0,0,0.80534,49.90,9.15,0,19.20,31.20,0,18.20,9.27064
03.11.2000,29.49999,0,34.01,4.10,30.00,6.975,11.05,0,6.30681,8.17803,7.60,0,47.60,20.51,0,0,0.7788,48.66,10.15,0,24.87,31.30,0,18.15,8.96934
10.11.2000,31.2501,0,27.50,4.35,31.00,6.875,11.65,0,6.02273,8.13963,7.49,0,47.20,20.00,0,0,0.79619,51.50,11.04,0,23.50,32.30,0,18.00,9.41742
17.11.2000,29.94999,0,25.00,4.29,28.00,6.8125,11.28,0,6.02273,8.25482,7.28,0,48.15,17.80,0,0,0.81907,55.30,11.26,0,25.70,33.10,0,18.80,9.73416
24.11.2000,29.00001,0,26.50,4.22,27.50,6.625,11.40,0,6.11364,7.98606,7.45,0,56.40,17.60,0,0,0.78704,55.60,11.50,0,24.39,33.50,0,18.70,10.08182
01.12.2000,27.50001,0,24.40,4.30,27.51,6.50,11.05,0,6.13636,8.43911,7.70,0,54.49,23.60,0,0,0.71383,56.50,9.67,0,22.95,33.90,0,17.90,10.15906
08.12.2000,27.00,0,24.25,4.25,26.60,6.50,10.85,0,5.90909,8.56197,8.00,0,45.39,18.80,0,0,0.72298,55.75,10.15,0,29.20,35.40,0,17.97,10.69986
15.12.2000,27.99999,0,23.60,4.35,26.60,6.75,10.85,0,5.78409,9.13789,8.09,0,47.58,17.90,0,0,0.7367,56.50,10.15,0,31.00,36.55,0,18.40,10.50672
22.12.2000,27.99999,0,23.00,4.30,28.00,6.75,10.70,0,6.01136,8.56965,7.99,0,46.48,18.85,0,0,0.7303,55.50,10.05,0,29.00,33.60,0,19.09,10.12044
29.12.2000,23.55,0,24.09,4.20,27.50,7.50,10.60,0,6.25,8.86913,7.58,0,43.00,18.99,0,0,0.69095,57.50,10.15,0,30.30,31.25,0,20.70,10.27496
05.01.2001,27.50001,0,21.61,4.29,25.50,8.20,10.59,0,6.02273,8.71555,7.60,0,43.64,18.80,0,0,0.69552,61.25,10.66,0,29.35,32.15,0,21.10,10.04318
19.01.2001,27.50001,0,24.90,4.10,28.80,8.25,9.96,0,6.59091,8.75395,7.62,0,36.02,18.30,0,0,0.89228,57.00,10.47,0,35.80,34.00,0,20.45,10.12044
26.01.2001,27.00,0,18.90,4.15,28.50,8.20,10.01,0,6.59091,8.83073,7.60,0,33.45,19.00,0,0,0.83646,59.00,9.50,0,34.00,32.00,0,20.15,10.12044
02.02.2001,26.00001,0,18.30,4.12,28.20,8.25,10.06,0,6.64773,8.52358,7.95,0,31.90,18.60,0,0,0.89503,59.80,9.49,0,33.00,32.10,0,20.00,9.96594
09.02.2001,26.30001,0,15.82,4.31,27.50,7.375,10.00,0,6.875,9.0611,8.19,0,25.40,19.05,0,0,0.94994,61.10,10.00,0,32.50,32.15,0,19.85,10.04318
16.02.2001,26.45001,0,18.45,4.44,28.50,7.875,10.20,0,6.95455,9.17628,7.92,0,24.31,18.55,0,0,0.91242,59.00,8.90,0,33.00,32.45,0,19.50,10.04318
23.02.2001,25.89999,0,17.45,4.55,27.50,7.50,9.77,0,7.10227,9.29147,7.98,0,26.51,21.00,0,0,0.88588,54.40,9.79,0,32.00,33.45,0,19.10,9.27064
02.03.2001,24.80001,0,18.49,4.30,26.50,7.25,9.85,0,7.27273,9.02271,8.47,0,27.79,19.40,0,0,0.82364,57.00,11.35,0,28.90,33.00,0,18.90,9.57966
09.03.2001,24.90,0,16.80,4.40,25.00,7.375,9.86,0,7.125,8.06284,8.60,0,27.00,19.00,0,0,0.69552,58.00,11.75,0,30.50,28.40,0,19.20,9.42514
16.03.2001,25.20,0,16.55,4.50,26.00,7.50,10.19,0,6.70455,7.75569,8.47,0,27.25,20.75,0,0,0.77697,57.20,12.21,0,28.55,32.00,0,19.50,9.27064
23.03.2001,25.50,0,15.50,4.20,26.00,7.625,10.30,0,6.93181,7.71729,8.35,0,27.05,20.50,0,0,0.8328,53.99,11.00,0,26.25,31.75,0,18.65,8.96162
30.03.2001,25.80,0,15.00,4.25,26.00,7.75,10.78,0,6.81819,8.09356,8.20,0,29.85,20.55,0,0,0.91516,54.00,11.75,0,27.50,32.54,0,18.80,9.232
06.04.2001,26.30001,0,15.54,4.60,26.60,8.6875,10.75,0,6.59091,7.79408,8.05,0,33.58,22.90,0,0,0.89228,44.00,11.48,0,26.60,33.45,0,19.20,9.34788
13.04.2001,25.89999,0,17.10,4.62,29.00,8.75,10.82,0,6.93181,8.52358,7.75,0,33.75,24.00,0,0,0.86849,50.00,11.85,0,28.80,35.20,0,19.35,9.27064
20.04.2001,23.45001,0,17.80,4.85,27.50,9.00,10.90,0,7.15909,9.09182,7.85,0,36.40,26.00,0,0,0.80534,51.00,12.25,0,27.40,35.50,0,19.30,9.81142
27.04.2001,23.64999,0,17.51,5.40,28.50,8.775,10.60,0,7.15909,9.22236,8.10,0,37.50,25.50,0,0,0.85202,10.40,12.40,0,33.10,35.90,0,18.85,10.12044
04.05.2001,25.40001,0,19.20,5.47,28.95,9.125,11.01,0,7.72727,9.44505,8.35,0,37.22,25.40,0,0,0.93346,10.64,12.54,0,32.85,38.00,0,19.70,10.35994
11.05.2001,26.10,0,21.25,5.40,28.98,9.325,11.25,0,7.77273,9.7522,8.23,0,38.25,25.30,0,0,0.94262,10.25,11.95,0,34.80,36.60,0,20.50,10.39084
18.05.2001,26.70,0,20.00,5.47,28.80,9.0375,11.39,0,7.67045,9.67541,8.30,0,34.18,25.40,0,0,0.93896,10.60,10.20,0,35.00,37.70,0,18.95,10.6226
25.05.2001,27.99999,0,20.40,5.50,28.90,9.525,10.90,0,7.50,10.0594,8.65,0,36.00,25.05,0,0,1.00576,10.10,11.26,0,35.10,37.15,0,18.52,10.42946
01.06.2001,26.30001,0,19.40,5.28,29.38,9.15,11.37,0,7.72727,9.56023,8.43,0,26.15,23.20,0,0,0.91974,10.12,11.50,0,31.50,32.30,0,18.65,9.81142
08.06.2001,27.00,0,18.15,5.40,30.30,9.225,11.65,0,7.44319,9.63702,7.90,0,26.43,22.00,0,0,0.93804,10.09,10.95,0,30.70,33.20,0,19.85,10.27496
15.06.2001,27.00,0,18.75,5.00,30.90,8.0125,10.80,0,7.15909,10.0594,7.91,0,25.50,22.99,0,0,0.87398,8.96,10.60,0,27.00,33.39,0,18.95,10.15906
22.06.2001,27.00999,0,18.70,5.00,30.50,8.375,11.40,0,7.38636,10.0824,7.63,0,24.48,22.00,0,0,0.94262,9.85,11.06,0,27.15,35.12,0,23.00,10.12044
29.06.2001,27.69999,0,17.70,5.02,30.50,8.75,11.25,0,7.50,9.67541,7.97,0,22.06,22.50,0,0,0.91516,10.05,11.50,0,26.30,35.60,0,23.60,10.03546
06.07.2001,27.84999,0,17.37,5.05,30.49,8.275,11.26,0,7.27273,8.49286,7.85,0,23.00,22.00,0,0,0.89228,10.00,12.00,0,23.00,35.50,0,23.20,9.57966
13.07.2001,27.96999,0,17.85,4.95,30.71,8.75,10.70,0,7.50,8.94592,7.55,0,22.56,23.50,0,0,0.8694,10.10,11.90,0,23.55,33.00,0,23.50,9.19338
20.07.2001,26.51001,0,18.20,5.18,30.50,9.125,11.00,0,7.61364,9.21468,6.80,0,25.40,24.31,0,0,0.85202,10.00,10.24,0,22.70,35.65,0,21.60,9.6569
27.07.2001,24.99999,0,16.30,4.90,31.00,8.75,11.48,0,7.78409,8.21642,6.87,0,22.00,25.00,0,0,0.84652,9.66,10.74,0,24.85,34.80,0,20.85,9.58738
03.08.2001,26.75001,0,14.19,5.00,30.75,8.7125,11.10,0,7.67045,7.41014,6.92,0,19.98,25.75,0,0,0.87672,9.80,10.80,0,25.83,35.90,0,20.85,9.96594
10.08.2001,27.00,0,14.40,5.30,32.90,8.60,10.15,0,7.61364,7.37174,6.60,0,19.60,27.00,0,0,0.8511,9.72,11.20,0,25.90,37.00,0,21.50,9.88868
17.08.2001,26.49,0,11.37,5.55,33.50,8.375,9.80,0,7.89773,7.64818,6.90,0,16.70,26.50,0,0,0.88313,9.49,12.00,0,24.98,36.15,0,21.75,9.6569
24.08.2001,27.00,0,9.00,5.54,34.00,8.00,9.50,0,7.76136,8.25482,6.65,0,15.18,26.20,0,0,0.91974,9.70,12.52,0,25.75,37.39,0,22.00,9.6569
31.08.2001,23.49999,0,10.00,5.24,34.90,7.25,9.24,0,9.79545,7.47157,6.90,0,16.90,24.00,0,0,0.82456,9.45,12.60,0,23.00,32.00,0,24.90,9.19338
07.09.2001,23.00001,0,9.75,4.85,34.90,6.3125,8.76,0,9.68181,6.45028,7.01,0,17.48,22.59,0,0,0.80534,8.95,14.03,0,21.00,30.00,0,23.00,8.6526
14.09.2001,22.98999,0,10.00,4.92,33.80,6.75,8.85,0,9.53409,6.78815,6.75,0,16.90,23.50,0,0,0.80534,8.35,13.70,0,20.35,30.10,0,24.60,8.26632
21.09.2001,24.50001,0,11.70,5.18,33.50,7.675,8.70,0,9.375,6.9878,6.55,0,18.32,25.20,0,0,0.8511,8.00,13.47,0,19.70,33.10,0,25.55,8.49808
28.09.2001,26.51001,0,12.09,5.10,33.00,7.9375,8.65,0,9.54545,7.83248,6.40,0,21.05,25.00,0,0,0.89228,8.89,13.84,0,21.00,35.50,0,25.30,9.42514
05.10.2001,26.49999,0,12.20,5.10,33.75,7.50,8.35,0,9.39772,7.60211,6.80,0,21.00,25.60,0,0,0.81907,8.92,11.90,0,24.00,33.90,0,26.00,9.27064
12.10.2001,27.30,0,12.75,5.21,35.11,7.45,8.51,0,9.14773,7.83248,6.54,0,23.34,27.50,0,0,0.90601,9.16,12.34,0,25.00,35.80,0,25.50,9.11612
19.10.2001,26.00001,0,11.95,5.15,36.00,6.30,8.40,0,9.27272,8.44679,6.70,0,23.17,27.25,0,0,0.79162,9.98,12.59,0,23.70,36.40,0,24.10,8.88436
26.10.2001,26.49,0,13.85,5.05,35.50,6.95,8.30,0,9.15909,7.88623,6.20,0,26.35,28.50,0,0,0.86208,9.54,13.05,0,25.20,37.20,0,23.50,9.27064
02.11.2001,27.50001,0,14.72,4.96,34.50,7.1825,8.50,0,9.32955,7.88623,5.90,0,27.94,28.30,0,0,0.86208,9.21,12.10,0,28.25,39.55,0,24.15,9.27064
09.11.2001,27.32001,0,14.25,4.88,33.30,7.75,8.50,0,8.97727,7.98606,6.04,0,27.50,29.49,0,0,0.91974,8.86,11.35,0,28.15,38.50,0,23.50,9.7728
16.11.2001,26.75001,0,13.55,5.10,32.50,7.1725,8.25,0,8.92045,8.25482,6.46,0,25.18,28.95,0,0,1.0204,8.80,11.69,0,29.05,37.75,0,23.85,9.84232
23.11.2001,26.49999,0,15.05,4.78,33.15,7.25,8.45,0,8.75,8.50822,6.50,0,28.35,29.50,0,0,1.07074,8.84,12.30,0,27.95,37.90,0,23.10,9.7728
30.11.2001,28.38999,0,13.55,4.70,33.25,6.825,8.50,0,7.22727,9.21468,6.53,0,26.94,32.70,0,0,1.09362,8.60,12.83,0,31.00,37.10,0,23.60,10.1977
07.12.2001,28.14999,0,14.00,4.70,34.30,6.875,8.72,0,7.30681,8.9152,6.42,0,26.69,34.80,0,0,1.05427,8.69,13.14,0,29.90,37.45,0,23.80,9.81142
14.12.2001,29.49999,0,13.61,4.75,34.40,7.125,9.25,0,7.375,9.0611,6.77,0,28.25,35.09,0,0,1.08447,8.60,13.47,0,29.27,37.25,0,22.75,10.42946
21.12.2001,29.00001,0,15.03,5.00,36.40,7.23,9.10,0,7.60228,9.67541,6.70,0,29.45,33.99,0,0,1.11924,8.75,13.31,0,31.89,38.99,0,21.79,10.42946
28.12.2001,29.15001,0,13.63,5.42,37.50,7.30,8.95,0,7.51136,9.76756,6.00,0,25.97,32.00,0,0,1.1531,8.68,12.30,0,31.25,39.30,0,21.26,10.66122
04.01.2002,28.59999,0,12.85,5.42,37.30,7.375,9.00,0,7.67045,9.86739,5.91,0,25.73,34.20,0,0,1.15768,9.00,11.30,0,28.75,37.10,0,21.50,10.50672
11.01.2002,28.80,0,12.98,5.43,37.39,7.50,8.95,0,7.56819,9.7522,5.12,0,27.01,27.96,0,0,1.17141,8.78,11.64,0,27.50,38.55,0,21.49,10.39856
18.01.2002,28.40001,0,12.20,5.52,38.00,8.00,9.10,0,7.76136,10.3972,5.44,0,26.73,26.95,0,0,1.16683,9.00,12.67,0,27.63,40.15,0,19.60,10.6226
25.01.2002,28.29999,0,10.95,5.49,38.80,8.125,8.80,0,7.94319,9.98257,5.80,0,25.35,27.11,0,0,1.22174,9.05,13.30,0,26.06,40.20,0,18.95,10.73848
01.02.2002,31.20,0,10.85,5.95,41.50,8.50,8.95,0,8.04545,10.3435,5.59,0,26.52,30.00,0,0,1.25835,9.53,12.96,0,29.27,43.00,0,19.10,11.5883
08.02.2002,31.74,0,10.02,5.82,43.55,8.50,8.85,0,8.42045,9.98257,5.48,0,23.44,32.55,0,0,1.22632,9.33,13.30,0,28.70,41.48,0,19.10,12.09046
15.02.2002,34.20,0,10.90,5.95,43.00,8.40,8.90,0,8.40909,10.1362,4.85,0,24.57,30.50,0,0,1.26109,8.84,13.27,0,29.49,41.66,0,20.00,12.66986
22.02.2002,33.30,0,12.30,6.00,44.00,8.525,9.00,0,8.26136,11.1344,5.15,0,27.34,29.60,0,0,1.23089,9.02,14.10,0,31.30,43.75,0,20.06,11.95912
01.03.2002,33.2001,0,11.95,6.10,42.85,8.6125,9.10,0,8.56819,10.6967,5.45,0,25.05,29.61,0,0,1.14395,8.95,15.20,0,30.48,41.90,0,19.15,11.7428
08.03.2002,32.9901,0,12.14,6.30,43.49,8.75,9.15,0,8.57955,10.5585,5.53,0,23.81,29.50,0,0,1.18971,9.55,15.05,0,29.67,39.50,0,19.60,12.12908
15.03.2002,32.3001,0,12.05,6.09,43.25,8.875,9.15,0,8.97727,10.6737,5.49,0,24.23,29.50,0,0,1.16683,9.80,14.24,0,29.00,39.20,0,20.09,12.74712
22.03.2002,33.4701,0,12.45,6.18,44.16,9.0375,9.45,0,9.30681,10.5201,5.67,0,22.98,29.99,0,0,1.2071,9.64,13.98,0,27.90,40.60,0,20.20,13.44242
29.03.2002,33.3999,0,11.65,6.20,44.09,8.9125,10.14,0,8.97727,10.6737,5.67,0,20.92,31.00,0,0,1.20801,9.00,13.95,0,26.80,40.35,0,20.29,13.1334
05.04.2002,35.25,0,11.33,6.32,48.00,8.825,10.30,0,8.875,10.7121,5.99,0,20.49,31.88,0,0,1.18239,8.94,14.38,0,27.02,39.50,0,20.45,13.6819
12.04.2002,35.1999,0,10.60,6.10,47.00,8.575,10.55,0,9.07955,10.3358,5.95,0,18.30,31.80,0,0,1.17873,8.56,15.26,0,27.59,39.15,0,20.34,13.59692
19.04.2002,33.9999,0,9.60,6.40,48.80,8.865,10.90,0,8.68181,10.7121,5.82,0,18.34,32.40,0,0,1.21716,8.63,14.13,0,27.22,40.69,0,20.80,13.05614
26.04.2002,37.2999,0,8.60,6.44,49.50,8.525,10.40,0,8.75,10.8272,5.89,0,17.83,34.50,0,0,1.19429,8.71,14.40,0,27.30,41.80,0,22.40,13.51968
03.05.2002,39.5001,0,8.90,6.05,49.25,8.90,10.40,0,9.20455,11.288,5.80,0,17.88,34.50,0,0,1.18239,8.65,14.37,0,28.35,42.00,0,22.52,13.71282
10.05.2002,37.2501,0,8.59,5.90,49.50,8.325,10.73,0,9.54545,11.2112,5.93,0,15.49,35.00,0,0,1.13938,8.72,14.97,0,27.37,41.75,0,21.76,14.524
17.05.2002,36.3999,0,8.41,6.00,48.15,8.75,10.69,0,9.48864,11.5183,5.90,0,14.45,35.50,0,0,1.07714,8.50,14.97,0,26.00,41.80,0,22.00,14.6785
24.05.2002,34.5999,0,8.35,5.69,47.79,8.25,10.25,0,9.54545,11.1344,5.77,0,14.16,36.70,0,0,1.11009,8.57,14.95,0,24.66,41.60,0,20.50,14.21498
31.05.2002,32.0001,0,8.15,5.66,46.90,8.265,10.44,0,9.26136,11.0192,5.85,0,13.13,35.50,0,0,1.08447,8.52,14.94,0,23.20,41.20,0,21.95,14.29222
07.06.2002,30.9999,0,7.34,5.76,45.05,8.25,10.30,0,9.02273,10.0594,6.24,0,13.50,33.50,0,0,1.09362,8.24,15.55,0,23.50,42.35,0,22.25,13.8596
14.06.2002,33.00,0,7.25,5.84,45.99,8.50,10.30,0,9.20455,10.0594,6.25,0,13.95,34.00,0,0,1.1165,7.90,15.85,0,25.00,39.86,0,22.50,14.29222
21.06.2002,35.0001,0,7.50,5.90,46.20,8.475,10.64,0,9.375,9.95953,6.26,0,14.51,34.20,0,0,1.2135,7.74,15.55,0,24.24,39.35,0,22.74,14.29996
28.06.2002,35.10,0,7.40,5.75,45.00,8.25,10.45,0,9.51136,9.7522,6.61,0,13.89,35.00,0,0,1.12107,7.14,14.40,0,23.19,37.68,0,22.90,13.9832
05.07.2002,33.9699,0,7.55,5.35,42.00,8.10,10.65,0,9.48864,8.98431,6.39,0,13.70,33.50,0,0,1.09728,6.89,14.94,0,22.60,34.65,0,18.30,13.90594
12.07.2002,32.25,0,6.60,5.55,42.00,7.205,10.75,0,9.375,8.06284,6.48,0,11.38,29.10,0,0,1.06159,6.80,14.59,0,16.58,31.00,0,18.35,12.5926
19.07.2002,32.9799,0,5.30,5.70,44.40,7.0375,10.60,0,8.63636,9.0995,6.85,0,12.10,32.79,0,0,1.04786,7.00,14.64,0,15.85,31.60,0,18.52,12.5926
26.07.2002,29.30001,0,5.00,5.70,44.90,6.50,10.05,0,7.50,8.60037,6.25,0,12.37,32.00,0,0,1.00942,6.89,14.35,0,14.35,31.50,0,18.35,12.66986
02.08.2002,28.97001,0,4.90,5.77,46.00,6.5375,10.07,0,7.09091,8.75395,5.97,0,13.10,33.50,0,0,0.99753,7.25,14.58,0,13.50,29.79,0,18.20,13.1334
09.08.2002,30.0099,0,6.14,5.67,47.00,7.325,10.10,0,7.44319,9.13789,6.20,0,15.04,34.00,0,0,1.03322,7.44,15.60,0,16.70,34.05,0,17.70,13.51968
16.08.2002,30.5001,0,5.85,5.78,11.95,6.85,11.70,0,8.35227,8.68483,6.15,0,13.65,33.00,0,0,0.99844,7.16,15.30,0,15.70,32.50,0,17.50,12.74712
23.08.2002,29.10,0,5.65,5.79,11.70,6.975,11.80,0,8.125,8.60037,6.25,0,13.21,32.98,0,0,0.98288,7.43,15.24,0,14.15,30.60,0,17.40,12.43038
30.08.2002,29.00001,0,5.45,5.90,11.60,6.8625,11.70,0,7.84091,8.56197,6.13,0,14.44,33.48,0,0,0.97922,7.14,14.85,0,14.10,31.05,0,17.32,12.51536
06.09.2002,28.10001,0,4.89,5.88,10.90,6.4025,11.73,0,8.18181,8.56197,5.81,0,12.95,30.70,0,0,0.96092,6.60,15.27,0,11.56,28.96,0,17.33,12.0132
13.09.2002,27.30,0,4.88,5.85,9.91,6.0625,11.60,0,8.06819,6.74207,5.81,0,14.48,29.00,0,0,0.90144,6.90,14.70,0,12.14,29.36,0,17.10,11.82006
20.09.2002,27.30,0,4.75,6.05,9.90,5.3625,11.41,0,7.72727,6.31973,5.39,0,14.30,28.60,0,0,0.8694,6.44,13.50,0,12.76,27.10,0,17.33,11.5883
27.09.2002,27.99999,0,4.63,5.95,9.65,5.225,11.36,0,6.81819,6.18151,5.18,0,13.78,28.40,0,0,0.83646,6.45,13.70,0,12.17,29.38,0,17.05,11.20202
